material_id,composition,target
10478,Pb0.9Sb0.1,6.28
8598,Mo0.2Nb0.8,4.4
7266,La1.8Sr0.2Cu0.9883Zn0.0117O4,23.6
2458,Bi3Pb1Sr3Ca3Cu3.6Cr0.4O,47.5
9801,Nd0.97Pr0.03Ba2Cu3O7,85.1
9761,Nd0.7Pr0.3Ba1Sr1Cu3O6.87,34.0
2762,Ca0.2Ba1.55La1.25Cu3O7.03,34.7
7364,La1.9Gd1.1Ca1Ba2.4Sr0.6Cu6.58In0.42O16.554,58.0
6011,Ir0.1Rh0.1Os0.8,0.14
9973,Nd1.8Pr0.2Ba4Cu7O14.587,56.0
12626,Tl1.4Hg0.6Ba2Ca2Cu3O10,123.5
2589,C0.5Ba2Ca3Cu4.5O,110.0
809,Ba1Fe1.48Ru0.52As2,20.049999999999997
5839,Ho1Ni1.972Co0.056B2C1,2.4
5443,Hg0.8Tl1.2Ba2Ca2Cu3O,90.7
13024,V0.4Zr0.6,7.8
11034,Rb0.33W1O3,2.27
11876,Sn1V3,4.4625
10471,Pb0.996Tl0.004Te1,0.061
10005,Nd1Ba2Cu2.85Fe0.15O7,57.0
12215,Ta0.0568V0.9432,4.46
3747,Cu0.81Sb0.19,0.07
3655,Cu0.05Ti1Se2,1.4
6766,La1.75Ba0.25Cu1O4,29.0
1685,Bi1.9Cd0.1Sr2Ca1Cu2O,60.0
4113,Er1Ba2Cu2.95Ga0.05O6.75,90.0
12727,Tl1Sr1.5Eu0.5Ca1Cu2O7,88.0
13220,Y0.1La0.9Ba2Cu3O7.05,79.0
9613,Nb3Sn0.8Ge0.2,17.78333333333333
5754,Ho0.15Lu0.85Ni2B2C1,15.1
2888,Ca1.5Na0.5Cu1Cl2O2,28.5
5152,Hf0.78W0.22,2.77
4546,Fe1Sr2Y1Cu2O7.66,43.5
2835,Ca0.7La0.3Fe1As1H1,35.7
13244,Y0.3Lu0.7Ir4B4,2.98
14049,Y1Ba1.85K0.15Cu3O,64.4
6715,La1.675Nd0.2Sr0.125Cu1O4,10.5
7511,La1Fe0.98Zn0.02As1O0.85,4.32
9218,Nb0.8Pd0.2,1.98
4464,Fe1.03Te0.72Se0.28,13.9
5552,Hg1Ba2Ca1Cu2O6,119.75625
7928,La75Au15Cu10,3.795
10245,Os0.56Re0.44,0.94
10362,Pb0.5Sr2Ca0.5Ho0.5Cu2.5O7,67.9
5212,Hg0.0307Pb0.9693,7.134
5478,Hg0.9In0.1,3.73
2502,Bi4Sr3Ca2Y1Cu4O16,43.5
4852,Gd1.15Ba1.85Cu3O6.99,48.0
822,Ba1Fe1.75Pt0.25As2,21.1
5258,Hg0.5Pb0.5Ba2Ca4Cu5O12.5,110.0
10461,Pb0.985Tl0.015Te1,1.4
13615,Y0.8Ca0.2Ba1.5Nd0.5Cu3O,32.0
14046,Y1Ba1.825La0.175Cu3.5O7.5,54.3
6656,La1.59Na0.41Cu1O4,18.0
9284,Nb1Ba2Cu2.95Ga0.05O7,60.0
3892,Dy1Ba1Sr1Cu3O6.7,29.9
11822,Sn0.9215Ge0.0285In0.05Te1,1.74
14321,Y1Ba2Cu2.7Fe0.3O7,24.96
9804,Nd0.9Ca0.05Pr0.05Ba2Cu3O6.95,81.4
3372,Ce1Fe1As1F0.1O0.9,36.333333333333336
9563,Nb3Rh0.9Pd0.1,2.55
1010,Ba1Ti2Sb1.8Sn0.2O1,2.2
10684,Pd2.2S1,1.63
1297,Bi1.3Pb0.5Mo0.2Sr2Ca2Cu3O,113.5
1094,Ba8Si28Ge18,3.12
4307,Eu1Ba2Cu2.95Co0.05O,88.3
10161,Ni18Zr82,2.98
7618,La1Ni0.65Bi2,4.0
1111,Be0.858Cu0.142,0.56
6969,La1.84Ba0.16Cu1O4,28.2
12113,Sr1Pt1.8Pd1.2P1,4.82
9994,Nd1Ba1Sr0.8Ca0.2Cu3O7,69.0
10851,Pr1.84Ce0.16Cu0.993Ni0.007O4,12.2
14653,Y1Ba2Cu2.97Zn0.03O7,77.73875
13976,Y1Ba1.46Sr0.54Cu4O8,79.5
9843,Nd1.25Ba1.75Cu3O7,43.8
5034,Ge1Mo3,2.1792
14001,Y1Ba1.5Sr0.5Cu3O6.96,89.0
9873,Nd1.3Ce0.2Sr0.5Cu1O4,24.0
7946,Li0.06Zr1N1Cl1,15.2
15140,Y1Sr1Ba1Cu2.5B0.5O7,34.5
11396,Sb0.28Tl0.72,5.2
8747,Mo1Sr2Sm1.5Ce1Cu2O10,18.0
6294,K1Tl1.5C8,2.45
13108,V2.802Ta0.198Ga1,12.3
14025,Y1Ba1.75La0.25Cu2.75Al0.25O,81.0
9273,Nb1.5Mo1.5Al1,4.9
5221,Hg0.3La0.7Ba2Ca3Cu3.2Ag0.8O10,126.8
9700,Nb80Ga18Co2,12.2
12590,Tl0.8Hg0.2Ba2Ca1.85Yb0.15Cu3O9,90.5
2411,Bi2Sr2Cu1O6.36,8.0
5495,Hg0.9Tl0.1Ba1.9La0.1Cu1O,71.8
6006,Ir0.18Os0.47Rh0.35,0.55
7267,La1.8Sr0.2Cu0.988Fe0.012O4,20.65
7479,La1Fe0.7Ru0.3As1F0.11O0.89,17.75
2228,Bi2Sr2Ca0.92Y0.08Cu2O,70.78
13578,Y0.85Pr0.15Ba2Cu4O8,72.3
3043,Ca1Ga0.74Si1.26,3.5
14254,Y1Ba2Cu2.52Al0.48O6.74,68.0
13640,Y0.8Ca0.2Ba2Cu2.955Zn0.045O7,64.2
78,Al0.005V0.995,4.82
9958,Nd1.85Ce0.15Cu1O4.014,25.0
9529,Nb3Os2,1.78
15435,Zr0.13Hf0.87V2,9.76
6893,La1.81Sr0.19Cu0.94Ni0.06O4,26.4
14490,Y1Ba2Cu2.925Mn0.075O7,87.875
15164,Y1Sr2Cu2.7Fe0.3O7.1,51.0
11101,Re0.83Ti0.17,7.05
11415,Sc0.07V0.93,6.09
10427,Pb0.7Cd0.3Sr2Y0.5Ca0.5Cu2O,26.5
11966,Sr0.95Ba0.05Ti1O3,0.525
9315,Nb1Pb1S3,2.66
9319,Nb1Rh1P1,4.25
6683,La1.5Nd0.5Ba2Ca1Cu5O7.123,78.0
14166,Y1Ba1.9Na0.1Cu3O,88.4
13000,Tm1Ni1.99Co0.02B2C1,10.3
14506,Y1Ba2Cu2.94Al0.06O,58.0
15416,Yb1Pd2Sn1,2.06
7101,La1.85Sr0.15Cu0.993Fe0.007O4,26.25
5867,I0.52Bi2Sr4Cu2C1O,23.0
9338,Nb1Te2,0.625
7134,La1.85Sr0.15Cu1O3.99,33.0
8105,Lu0.772Dy0.228Ni2B2C1,11.77
506,Ba0.1K0.9Fe2As2,6.93
1879,Bi2La0.3Ca2.7Cu2O,20.2
11306,Ru0.99Co0.01Sr2Gd1Cu2O8,25.5
8943,Na0.75Zr1N1Cl1,14.3
7520,La1Fe0.9Co0.1As1O1,11.02
608,Ba0.65K0.35Bi1O2.99,18.7
13562,Y0.85Ca0.15Sr0.5Ba1.5Cu2.5B0.5O7,55.6
5944,In0.955Pb0.045,3.69
2982,Ca1Ba1La0.2Sm0.8Cu3O7,56.0
4627,Ga0.281V0.719,12.2
3864,Dy0.4Tm0.6Ni2B2C1,9.0
2640,C1.45Y1,11.5
524,Ba0.37K0.63Bi1O2.952,8.71
14471,Y1Ba2Cu2.91Ni0.09O7,76.0
7012,La1.85Sr0.06Ca0.05Ba0.04Cu1O3.99,30.0
3642,Cu0.01Ta1S2,3.05
12556,Tl0.6La1Sr1Cu1.4O5,33.0
3324,Ce1Co1In4.9945Cd0.0055,2.226
6778,La1.75Sr0.15Na0.1Cu1O4,37.0
5864,Ho2Ba4Cu7O15,55.0
2011,Bi2Sr1.8Gd0.2Ca1Cu2O8,71.6
7310,La1.92Ba0.08Cu1O4,28.65
7323,La1.936Ce0.064Cu1O4,13.8
14736,Y1Ba2Cu3.5O7.5,91.0
7609,La1Mo6S8,6.7299999999999995
6106,Ir0.85Rh0.1Te2,4.49
13003,Tm1Pb1Sr2Ca3Cu4O,38.0
6150,Ir0.98Nb0.02,0.115
14056,Y1Ba1.85Nd0.15Cu3O,92.0
14660,Y1Ba2Cu2.984Zn0.016O7,84.0
4610,Ga0.1V2Al20,1.53
12083,Sr1Ga1.3Si0.7,3.52
2120,Bi2Sr2Ca0.6Pr0.4Cu2O,53.3
2776,Ca0.3Ba1.45La1.25Cu3O7.11,65.3
15335,Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.73,68.05
11017,Pt3Y7,0.82
11273,Ru0.8Mo0.6Sr2Eu1.5Ce0.5Cu2O10,23.0
683,Ba0.833K0.167Fe2As2,7.0
5910,In0.2Pb0.55Sr2Ca0.5Y0.5Cu2.25O7,60.0
607,Ba0.65K0.35Bi1O2.984,27.9
3094,Ca2Cu1Cl2.5O2,38.0
14632,Y1Ba2Cu2.97Ni0.03O6.94,88.5
10876,Pr1.85Ce0.15Cu1O4.161,18.85
13093,V2.742Zr0.258Ga1,9.9
1877,Bi2La0.25Pr0.25Ca2.5Cu2O,53.5
4674,Ga1,5.527454545454545
1484,Bi1.6Sr0.4Yb1Cu3O6.999,82.0
6514,La0.996Gd0.004Al2,1.38
6457,La0.925Pr0.925Sr0.15Cu1O4,32.0
11390,Sb0.03V0.97,2.63
7113,La1.85Sr0.15Cu0.996Zn0.004O4,34.56
12446,Tl0.4K0.3Fe1.7Se2,27.125
5309,Hg0.75SrBa2Ca2Cu3O8,133.5
7358,La1.9Ca0.1Cu1O3.967,20.0
9489,Nb3Al0.964Si0.036,18.4
6784,La1.75Sr0.25Cu0.97Ru0.03O4,15.3
7421,La1Ba1Ca1Cu2.8Ni0.2O6.837,30.0
5694,Hg1Sm1Pb2,5.9
7430,La1Ba1Cu2.88Co0.12O7,40.0
10399,Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07,33.9
6164,Ir0.9Ta0.1,0.067
9309,Nb1N1.25O0.25,11.9
2790,Ca0.4Ba1.25La1.35Cu3O7.04,21.3
13896,Y0.9Pr0.1Ba2Cu3O6.8,65.6
14718,Y1Ba2Cu2.9Ni0.1O6.87,55.0
3968,Dy5Os4Si15,3.5
9229,Nb0.92Hf0.08N0.93,13.7
7735,La1Sm0.8Sr0.2Cu1O4,35.0
13129,V2Nb1Sn1,5.5
102,Al0.08Au0.92,0.088
10172,Ni24Zr76,3.115
2242,Bi2Sr2Ca0.9Ga0.1Cu2O,76.1
1442,Bi1.6Pb0.4Sr2Ca2Cu3O10.07,102.3
15501,Zr2Co0.3Ni0.7,1.87
5945,In0.95Pb0.05,3.685
14872,Y1Ba2Cu3O6.375,19.0
11141,Rh0.035Zr0.965,5.0
10139,Nd2Tl2Sr2Cu3O11,44.0
2001,Bi2Sr1.8Ca1.2Cu2O8,75.89999999999999
9568,Nb3S4,3.81
7583,La1Fe1As1O0.89,27.8
3605,Cs0.005W1O3,5.9
1225,Bi0.3Pb0.5Cu0.2Sr2Dy0.5Ca0.5O,80.0
8162,Lu1.92Sc0.08Ir3Si5,3.1
12637,Tl1.5Pb1Nd2Sr2Cu2O,44.1
13954,Y1.8Ti0.2C3.1,14.5
7289,La1.901Ba0.099Cu1O4,12.3
2586,C0.57Sr2Ca0.7Y0.3Cu2.33O6.78,60.3
5216,Hg0.25Tl0.75Ba2Ca1.72Sr0.28Cu3O8,122.0
8784,Mo5P0.9B2.1,8.9
5486,Hg0.9Re0.1Ba2Cu1O4.33,87.2
10393,Pb0.6Cu0.4Sr0.8La1.2Cu1O5.11,34.8
6259,K0.8Fe1.78Se2,32.0
977,Ba1Pb0.85Sb0.15O3,1.4
8930,Na0.65Fe1.93Se1.8S0.2,36.0
9895,Nd1.64Sr0.18Ce0.18Cu1O,13.0
13354,Y0.65Pr0.35Ba2Cu3O6.75,6.3
11971,Sr0.9Gd0.1Cu1O2,43.5
1129,Be13W1,4.1
8361,Mg0.95Al0.05B2,36.46666666666667
5551,Hg1Ba2Ca1Cu2O,125.0
13422,Y0.6Pr1.4Ba4Cu7O15,10.0
8333,Mg0.89Li0.11B2,35.3
7217,La1.89Ca1.1Cu2O6,47.0
13409,Y0.6Pr0.4Ba2Cu3O6.88,47.0
5462,Hg0.95Ba2Cu1O4,89.5
15197,Y1Sr2Cu3O7.5,62.5
2145,Bi2Sr2Ca0.75Y0.25Cu1.96Zn0.04O8,75.4
4290,Eu1Ba1.9Pr0.1Cu3O6.75,73.0
8604,Mo0.33Cu0.67Sr2Y1Cu2O,35.7
9224,Nb0.8V0.2,5.76
1775,Bi2.14F0.27S2O0.73,2.7
978,Ba1Pb0.8Bi0.2O3,9.875
452,B2Mg0.6,36.9
13271,Y0.4Pr0.6Ba0.75Sr1.25Cu3O6.92,23.0
1341,Bi1.5La4Pb1.5,2.4
5610,Hg1Ba2Cu0.97Mg0.03O4,85.0
6974,La1.84Sr0.16Cu0.97Zn0.03O4,7.85
11416,Sc0.07Zr0.93,0.08
579,Ba0.5K0.5Fe1.8Zn0.2As2,26.299999999999997
13768,Y0.95Ca0.05Ba2Cu2.95Zn0.05O6.89,65.0
4367,Eu2Ba4Cu7O15,45.0
14453,Y1Ba2Cu2.8Zn0.2O6.79,45.0
11058,Rb0.9Bi1.1O3,11.0
2402,Bi2Sr2Ca6Cu8O19,80.0
14068,Y1Ba1.8K0.2Cu3O,78.5
9404,Nb25Ti65Mo10,6.8
6554,La0.9Y0.1Fe0.995Mn0.005As1F0.11O0.89,24.1
10015,Nd1Ba2Cu2.95Zn0.05O,65.0
5284,Hg0.6Ti0.4Ba2Ca2Cu3O8.4,131.0
14384,Y1Ba2Cu2.85Mo0.15O,50.0
9134,Nb0.7425Zr0.0075Al0.25,17.4
1170,Bi0.02Sn0.98,3.85
12702,Tl1Ba2Ca3Cu4O,128.0
6872,La1.7Sr0.15Na0.15Cu1O4,37.0
6051,Ir0.49Os0.21Rh0.3,0.27
7275,La1.8Sr0.2Cu0.995Ni0.005O4,31.47
8146,Lu0.9Ce0.1Ba2Cu3O7,60.0
12147,Sr2Ca4Cu5F2O10.57,40.0
1694,Bi1.9Pb0.5Sr2Ca2Cu3O10,110.0
2117,Bi2Sr2Ca0.6K0.4Cu2O,75.0
14313,Y1Ba2Cu2.7Al0.3O6.99,73.0
11021,Rb0.19W1O3,5.5
10466,Pb0.987Tl0.013Te1,1.32
15121,Y1Rh4B4,10.95775
5293,Hg0.75Ba2.07Ca2.07Cu3.11O8.187,135.4
14981,Y1Ba2Cu4Li0.062O8,64.0
7296,La1.913Sr0.087Cu1O4,25.0
4165,Er1Ni1.98Fe0.02B2C1,9.535
9373,Nb2.85Ti0.15Sn1,17.9
11169,Rh0.25Zr0.75,6.5566666666666675
5282,Hg0.6Pb0.4Ba2Ca2Cu3O8,120.0
14000,Y1Ba1.5Sr0.5Cu3O6.95,85.9
5869,I1Bi2.2Sr1.8Ca1Cu2O8,73.6
10032,Nd1Ba2Cu3O6.76,94.0
13290,Y0.55Pr0.45Ba2Cu3O6.8,23.5
14691,Y1Ba2Cu2.9Al0.1O7,75.0
1457,Bi1.6Pb0.4Sr2Ca3Cu3.984Ag0.016O,108.4
7732,La1Si10,6.7
1895,Bi2Pr0.2Ca2.8Cu2O8,72.5
4310,Eu1Ba2Cu2.97Zn0.03O,70.6
4430,Fe0.97Co0.03Se0.3Te0.7,9.24
6080,Ir0.72Re0.18Rh0.1,0.6
7047,La1.85Sr0.15Cu0.979Co0.021O4,6.0
1081,Ba6C60,7.0
8276,Lu5Ir4Si6Ge4,5.1
2632,C1.35Sn0.1Y0.9,10.2
5669,Hg1Ba2Cu1O4.2,94.2
1036,Ba2Ca2Cu3F1.8O6.2,81.0
13604,Y0.8Ca0.2Ba0.6La0.4Cu3O,62.3
963,Ba1Pb0.35Hg0.4Bi0.25O3,10.7
9693,Nb80Ga16Co4,9.85
10499,Pb1.75Ca0.2Y1Sr2Cu2.85Cr0.15O8,35.0
11374,S0.8Se1.2Ta1,3.9
12473,Tl0.5Ba2Ca1.5Be0.5Cu2Ni1.5O10,100.0
13462,Y0.75Tb0.25Ni2B2C1,10.02
8608,Mo0.35Pt0.075Re0.375,10.6
574,Ba0.5K0.5Fe1.88Zn0.12As2,33.5
5812,Ho1Ba1.8Sr0.2Cu4O8,82.0
5900,In0.08Sn0.92Te1.01,1.45
15455,Zr1Hf1As1,3.2
5929,In0.75Sn0.25,5.95
7454,La1Bi1S2F0.3O0.77,3.1
274,Au0.12Zr0.88,2.78
4437,Fe0.98Se0.15Te0.9,8.8
5465,Hg0.95Mo0.05Sr2Cu1O4,58.0
10651,Pd0.95Te2,1.89
1774,Bi2.14F0.24S2O0.76,3.5
692,Ba0.85Na0.15Ti2Sb2O1,5.109999999999999
11643,Sm1Fe0.825Co0.175As1O1,5.8
11241,Ru0.55Rh0.45P1,3.6
6129,Ir0.94Ta0.06,0.15
14887,Y1Ba2Cu3O6.53,49.775
1020,Ba2Ca1Cu2F1.3O4.2,90.0
5712,Hg1Tl1Ba2Ca1Cu2O8,44.0
1579,Bi1.8Pb0.2Sr1.62La0.38Cu0.98Fe0.02O,21.1
8075,Lu0.275Rh0.725,1.27
2724,C60Rb4,29.0
1670,Bi1.95Sr1.75Pr0.3Cu1O4,32.0
3612,Cs0.25W1O3,4.0
9439,Nb2Ta0.5V0.5Sn1,12.2
8138,Lu0.93La0.07Ni2B2C1,13.6
2282,Bi2Sr2Ca1Cu1.88Co0.12O,46.86666666666667
5809,Ho1.8Dy0.2Ni2B2C1,6.6
8237,Lu2Ir3Si4.95Ge0.05,6.75
11137,Rh0.025Ti0.975,1.79
2618,C0.985Nb1,12.0
1196,Bi0.175In0.325Pb0.5Sr2Gd0.6Ca0.4Cu2O,57.5
9335,Nb1Ta1V1Sn1,6.2
2481,Bi4Sr3.5Ca2.5Cu4O16,80.0
13885,Y0.9La0.1B6,6.8
4781,Gd0.6Pr0.15Ca0.25Ba2Cu3O7,61.5
7343,La1.95Bi0.05Cu1O4.075,25.7
7097,La1.85Sr0.15Cu0.992Co0.008O4,23.1
7132,La1.85Sr0.15Cu1O3.98,37.9
1317,Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,70.6
3752,Cu0.845Sb0.155,0.184
10089,Nd1Fe1As0.7P0.3F0.1O0.9,29.5
717,Ba0.9K0.24Bi1O3,22.0
2939,Ca10Pt3.51Fe9.49As18,12.44
8364,Mg0.95Li0.025Al0.025B2,38.2
6598,La1.25Ca0.45Ba1.3Cu3O7.135,79.2
2862,Ca0.891La0.109Fe2As2,45.4
3734,Cu0.75W0.25Sr2Y1.3Ce0.7Cu2O8.81,31.5
4173,Er1Pd2Sn1,1.17
15336,Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.78,36.56666666666667
14658,Y1Ba2Cu2.982Zn0.018O6.9,89.2
11579,Sm1.88Ce0.12Cu1O4,3.9
11024,Rb0.1Li0.05W1O2.85F0.15,3.1
5072,H0.27La1.89Sr0.11Cu0.995Fe0.005O4,13.8
4205,Eu0.5K0.5Fe2As2,32.166666666666664
14946,Y1Ba2Cu3O6.906,92.4
14983,Y1Ba2Cu4Li0.25O8,58.0
828,Ba1Fe1.77Co0.23As2,16.5
14577,Y1Ba2Cu2.95Fe0.05O6.69,43.5
10182,Ni2Zr0.5Nb0.5Ga1,2.0
923,Ba1Fe1.9Se3,11.0
8295,Mg0.5Al0.5B2,12.9
550,Ba0.51K0.49Bi1O3,17.2
4631,Ga0.2V2Al20,1.6549999999999998
4216,Eu0.6Pr0.4Ba2Cu3O7,37.8
555,Ba0.54K0.46Bi1O3,20.0
5519,Hg1.4Tl0.6Ba2Y0.6Ca0.4Cu2O7.78,84.6
9140,Nb0.75Al0.16Ge0.09,19.7
12969,Tm1Ba2Cu3O,91.025
13706,Y0.8Pr0.2Ba2Cu3O6.91,62.7
9234,Nb0.93Tc0.07,7.0
3157,Ca9La1Pt3Fe10As18,27.9
3992,Er0.5Pr0.2Ca0.3Ba2Cu3O7,71.0
2259,Bi2Sr2Ca1Cu0.95Fe0.05O8,52.0
11190,Rh0.91Ti0.04Zr0.05,1.8
11188,Rh0.8Y0.2,1.18
14524,Y1Ba2Cu2.94Mn0.06O,88.805
12160,Sr2Cu1Cl1O2,20.0
3136,Ca8.77Nd1.23Pt3Fe10As18,28.4
3566,Cr0.2V0.8,1.7799999999999998
3629,Cs1Os1O6,3.3
11535,Sm1.15Ba1.85Cu3O6.95,77.3
3080,Ca1Tl2.4Pb0.6,3.18
2692,C1S1,9.0
9029,Nb0.25Ti0.75,7.4
5745,Hg3Mg1,0.48
3031,Ca1Fe1.898Co0.102As2,19.2
7763,La2.4Pr0.6Se4,1.49
2006,Bi2Sr1.8Ca1La0.2Cu2O8.27,87.8
14610,Y1Ba2Cu2.975Co0.025O,90.94999999999999
11126,Re30Zr70,2.69
11115,Re1Ge2,2.7
12526,Tl0.5Pb0.5Sr2Ca0.65Y0.35Cu2O7,92.0
12943,Tm0.8Pr0.2Ba2Cu3O7,81.35
13647,Y0.8Ca0.2Ba2Cu3O6.32,25.8
3402,Ce1Ir1In5,0.7704285714285714
9520,Nb3Ga0.95Ge0.05,15.350000000000001
8350,Mg0.92Li0.08B2,38.0
13617,Y0.8Ca0.2Ba1.75Nd0.25Cu3O,69.0
3507,Co1La3,4.226666666666667
11232,Ru0.452V0.548,4.2
12388,Ti0.85V0.15,1.95
7773,La2.5Gd0.5Ca1Ba3Cu7O16.539,80.0
5163,Hf0.93Mo0.07,2.11
3044,Ca1Ga1Si1,4.2375
3011,Ca1Fe0.88Co0.12As1H1,23.2
5273,Hg0.65V0.35Sr2Ca0.55Nd0.45Cu2O6.8,67.0
6684,La1.5Nd0.5Ca1Ba2Cu4.5Mo0.5O11.119,50.0
8851,N0.88Nb0.256Ti0.744,14.72
3283,Ce1Bi1S2F0.9O0.1,6.855
10738,Pd49.75Co0.25Sb50,1.57
14834,Y1Ba2Cu3H0.31O6.54,47.3
9575,Nb3Si0.27Sn0.73,13.9
8877,N4H12Na2Cs1C60,29.6
10034,Nd1Ba2Cu3O6.81,91.7
5055,Ge3Rh5,2.12
3407,Ce1Ni0.8Bi2,4.15
2302,Bi2Sr2Ca1Cu1.983Ni0.017O8,75.5
9045,Nb0.35Hf0.65N1,6.05
14412,Y1Ba2Cu2.87Al0.13O7,45.0
4777,Gd0.65Pr0.2Ca0.15Ba2Cu3O,62.5
11,Ag0.25Cu0.75Ba2Ca3Cu4O11,117.1
15294,Y3Os4Ge13,3.9
7160,La1.875Ba0.05Sr0.075Cu1O4,15.25
13515,Y0.7Pr0.3Ba2Cu3O6.6,28.5
1564,Bi1.84Pb0.34Sr1.91Ca2.03Cu3O,107.0
7774,La2.5Nd0.5Ca1Ba3Cu7O,80.0
15502,Zr2Co0.5Ni0.5,3.11
7902,La3Pr0.6In1,3.2
609,Ba0.65K0.35Bi1O3,28.2
12395,Ti1,0.405
3225,Ce0.5Nd0.5F0.5Bi1S2O0.5,3.46
12826,Tl2.5Pb0.5Pr1Sr2Cu2.5O,27.89
12296,Tb1Fe1As1O0.8,33.85
5684,Hg1I2Bi2Sr1.6La0.4Cu1O,22.1
5904,In0.17Tl0.83,3.45
9073,Nb0.51Mo0.49C1,12.22
7093,La1.85Sr0.15Cu0.991Ni0.009O4,30.0
10049,Nd1Bi0.96Pb0.04S2F0.3O0.7,5.35
12196,Sr2Y1Ru0.92Cu0.08O6,17.6
10611,Pd0.05Rh0.04Ti0.91,3.7
6342,La0.5Ho0.5Ba2Cu3O,87.0
468,B2Nb1,5.2542857142857144
5572,Hg1Ba2Ca2Cu3F1O,124.9
4116,Er1Ba2Cu2.96Zn0.04O7,76.3
1221,Bi0.35In0.65Sr2Gd0.6Ca0.4Cu2O,30.0
11677,Sm1Fe1As0.5P0.5O0.85,19.35
9717,Nb99.078O0.922,8.1
15099,Y1Pd5B3C0.3,23.16
9168,Nb0.76Al0.18Ge0.06,17.88
13928,Y1.2Ba2Cu3O6.98,93.4
3132,Ca8.45Sm1.55Pt3Fe10As18,28.0
13401,Y0.6Pr0.4Ba2Cu3O6.5,14.9
7544,La1Fe1As0.95Sb0.05F0.2O0.8,30.1
645,Ba0.737K0.263Fe2As2,24.0
12898,Tl2Ba2Cu1O5.94,58.0
6746,La1.736Nd0.116Ba0.15Cu1O4,29.0
226,Al3Nb3,18.4
6393,La0.7Pr0.3Ca1Ba1Cu3O7,40.0
2136,Bi2Sr2Ca0.72Pr0.28Cu2O8,71.0
14408,Y1Ba2Cu2.865Al0.135O7,45.0
13971,Y1Ba1.2Sr0.8Cu3O6.8,86.0
785,Ba1Ca0.3Cd0.7La1Cu3O,13.2
8728,Mo1B0.03C0.82,11.8
9209,Nb0.8Ga0.16Cr0.04,10.6
1892,Bi2Pd1,3.8233333333333337
314,Au0.3Pd0.033Te0.666,2.6
11191,Rh0.91Ti0.09,2.0
675,Ba0.81K0.19Fe2As2,12.733333333333334
11746,Sn0.1Tl0.9,3.5
3141,Ca8Mg1.5Ti4.5Fe2As2O9.5,40.0
15143,Y1Sr2Cu2.65Fe0.35O6.7,34.0
13524,Y0.7Pr0.3Ba2Cu3O6.97,59.3
6574,La1.1Ba1.5Ca0.4Cu3O7.06,79.0
12074,Sr1Ga0.65Si1.35,2.58
6525,La0.9997Ce0.0003Pt1Si1,3.2
6581,La1.1Ba1.7Sr0.2Cu3O,54.3
11438,Sc1Rh2Sn1,2.0
14814,Y1Ba2Cu3F1.26O6,55.0
15333,Yb0.7Ca0.3Ba1.6Sr0.4Cu3O6.43,65.3
12183,Sr2V0.9Mg0.1Fe1As1O3,30.0
8856,N0.906Zr1,3.0
7380,La1.9Sr0.1Cu1O3.997,32.0
2953,Ca10Pt5.8Fe8.2As18,33.65
551,Ba0.525K0.475Bi1O2.917,25.9
7867,La2Rh3Sn5,1.85
14302,Y1Ba2Cu2.775Zn0.225O6.93,25.0
6231,K0.5Na0.24Fe1.52Se2,20.0
14444,Y1Ba2Cu2.8Fe0.2O6.85,57.7
3111,Ca4Al2Fe2As2O6,28.2
10968,Pr1Ti2Al20,0.19
12101,Sr1Pd1.98Pt0.02Ge2,2.96
2531,Bi4Sr4Ca1Er1Cu4O16,32.9
1706,Bi1Cu1,1.8
14779,Y1Ba2Cu3.975Fe0.025O8,65.3
1683,Bi1.99Sr1.52Ca1.34Cu1.86Pb0.15O8,60.0
5317,Hg0.75W0.25Sr2Gd1.5Ce0.5Cu2O,50.699999999999996
12829,Tl2.5Pb0.7Nd1Sr2Cu2.5O,36.585
11281,Ru0.8Sr2Gd1Cu2.2O8,70.0
4619,Ga0.251Nb0.749,19.9
14895,Y1Ba2Cu3O6.59,60.55
2671,C1Mo0.75Ta0.25,8.5
1147,Be2Nb1.5Ta1.5,1.7
10404,Pb0.6Cu0.4Sr1La1Cu1O5.06,37.8
6445,La0.8Y0.2Fe0.997Mn0.003As1F0.11O0.89,28.9
687,Ba0.84Rb0.1Sn0.09Fe2As2,22.6
12803,Tl1Sr2Sr0.5Dy0.5Cu2O7,82.0
9208,Nb0.8Ga0.15Ni0.05,9.4
12881,Tl2Ba2Ca1Cu2O8,104.81666666666666
3756,Cu0.85Re0.15Sr2Y1Cu2O7.3,69.0
1827,Bi2.1Sr1.9Ca1Cu2O,90.0
1834,Bi2.1Sr2.1Ca0.8Cu2O,88.0
4703,Ga1Ta4Se8,5.8
5914,In0.45Tl0.55,2.48
13554,Y0.85Ca0.15Ba2Cu2.94Mg0.06O,72.6
13158,V3Si0.5Ga0.5,8.6
3685,Cu0.3La0.7,3.5
6112,Ir0.89Ru0.11,0.105
11838,Sn0.975Te1,0.165
11710,Sm1Fe1As1H0.43O0.57,45.0
4700,Ga1Sr2Y0.6Ca0.4Cu2O7,38.0
97,Al0.05Nb3Sn0.95,18.0
6676,La1.5Ba1Ca0.5Cu3O7.195,74.0
