material_id,composition,target_pred_n0,target_target
2173,Bi2Sr2Ca0.81Gd0.19Cu2O,87.97102355957031,83.0
3614,Cs0.33Ta1S2,1.6305217742919922,3.8
10890,Pr1.885Ce0.115Cu1O4,18.513595581054688,13.0
5493,Hg0.9Tl0.1Ba1.8La0.2Cu1O,58.71095275878906,75.9
14951,Y1Ba2Cu3O6.939,84.3699951171875,91.8
12354,Ti0.496Zr0.504,3.405355453491211,1.8
5858,Ho1Rh3Ru1B4,3.0183181762695312,6.35
3298,Ce1Co0.7Ru0.3In5,0.6705665588378906,2.13
3383,Ce1Fe1As1O0.7,40.42674255371094,40.2
8729,Mo1B0.05C0.82,10.849052429199219,11.5
5784,Ho0.85Lu0.15Ni2B2C1,5.959743499755859,8.72
15363,Yb0.9Ca0.1Ba1.2Sr0.8Cu4O8,65.79104614257812,84.0
13938,Y1.6Ca0.4Ba4Cu7O,80.26821899414062,73.0
6661,La1.5Ba1.1Sr0.4Cu3O,32.535255432128906,35.0
10925,Pr1Fe1As1F0.225O0.775,47.903263092041016,50.0
191,Al1Nb2.7V0.3,16.219575881958008,15.4
12007,Sr1.7Ca0.3V1Fe1As1O3,21.456653594970703,0.8
10001,Nd1Ba2Cu2.775Fe0.225O7,36.90800476074219,46.0
6841,La1.78Sr0.22Cu1O3.945,27.984031677246094,34.8
11559,Sm1.5725Y0.2775Ce0.15Cu1O4,11.319377899169922,10.3
12965,Tm1Ba2Cu2.85Fe0.15O7,77.2523193359375,86.0
13901,Y0.9Pr0.1Ba2Cu3O6.96,77.49827575683594,83.0
9596,Nb3Sn0.5Ge0.5,12.035511016845703,12.6
7114,La1.85Sr0.15Cu0.9975Co0.0025O4,28.345516204833984,34.8
7090,La1.85Sr0.15Cu0.98V0.02O4,20.74044418334961,30.9
1891,Bi2Pb1Sr2Ca2Cu4O,111.11328125,65.0
2137,Bi2Sr2Ca0.72Y0.28Cu1.96Zn0.04O8,56.65457534790039,70.3
7066,La1.85Sr0.15Cu0.985Co0.015O4,19.068897247314453,14.44
9109,Nb0.67Pb1S3Ta0.33,2.6998634338378906,2.01
14909,Y1Ba2Cu3O6.702,71.9454345703125,69.0
11668,Sm1Fe0.9Ni0.1As1F0.12O0.88,26.024986267089844,5.6
11774,Sn0.65Tl0.35,1.1766815185546875,7.1
10250,Os0.81Re0.19,1.5339736938476562,0.73
10862,Pr1.85Ce0.15Cu0.993Ni0.007O4.065,14.807205200195312,7.02
14451,Y1Ba2Cu2.8Ni0.2O7,68.05638122558594,71.45
4027,Er0.7Pr0.3Ba2Cu3O7,71.73580169677734,61.1
14858,Y1Ba2Cu3O4,74.92121887207031,92.0
12139,Sr2Ca1Cu2F1O5,99.09048461914062,69.1
12558,Tl0.6Pb0.2Bi0.2Sr1.8Ba0.2Ca2Cu3O9,120.26997375488281,122.0
193,Al1Nb3,17.034833908081055,16.461334
6557,La0.9Y0.1Ni1C2,3.254323959350586,2.29
3153,Ca9.68Ho0.32Pt3Fe10As18,25.279714584350586,19.5
6932,La1.835Nd0.04Sr0.125Cu1O4,26.776447296142578,32.0
5445,Hg0.8V0.2Ba2Ca1Cu2O6.3,125.44610595703125,121.75
11601,Sm1Ba2Cu2.96Zn0.04O6.83,71.72706604003906,70.0
15087,Y1Os3B2,3.9323692321777344,6.0
2956,Ca1Al0.1Ga0.9Si1,5.487117767333984,3.34
12801,Tl1Sr2Ca2Cu3O,93.52433776855469,96.5
15471,Zr1P1S1,5.369585037231445,3.6
12112,Sr1Pd2Si0.1Ge1.9,2.276926040649414,2.7
4832,Gd0.95Mo0.05Ba2Cu3O6.948,79.60795593261719,82.4
481,B5Mo0.2Nb1.8,5.610185623168945,4.3
9713,Nb82Si18,7.350868225097656,4.4
13582,Y0.85Tb0.15Ni2B2C1,8.555469512939453,12.54
7230,La1.8Nd0.05Ca0.074Ba0.076Cu1O4,24.716211318969727,2.05
4526,Fe1Se0.8Br0.2,6.419668197631836,5.0
3978,Er0.25Yb0.75Ba2Cu3O7,93.84149169921875,86.3
5560,Hg1Ba2Ca1Cu2O6.22,106.944580078125,127.0
12164,Sr2Cu1O3.4,84.80338287353516,85.0
6468,La0.93Pr0.07Tl3,0.7702903747558594,0.8
14087,Y1Ba1.8La0.2Cu4O7.9,46.89992141723633,60.1
7018,La1.85Sr0.12Ca0.016Ba0.014Cu1O4,28.1486759185791,30.0
13843,Y0.9Ca0.1Ba2Cu2.9Co0.1O6.84,81.09207916259766,69.5
6154,Ir0.99Nb0.01,0.298248291015625,0.102
14905,Y1Ba2Cu3O6.67,69.60041046142578,58.425
6982,La1.84Sr0.16Cu0.99Mn0.01O4,31.875059127807617,30.4
7581,La1Fe1As1O0.7,18.951980590820312,28.4
5141,Hf0.4Ta0.6,4.511333465576172,6.85
4959,Gd1Ba2Cu3O7.08,90.84074401855469,93.8
10011,Nd1Ba2Cu2.92Zn0.08O7,41.387939453125,36.6
8152,Lu0.9Pr0.1Ba1.7Sr0.3Cu3O6.95,78.17928314208984,79.0
10836,Pr1.5725Y0.2775Ce0.15Cu1O4,14.280755996704102,11.0
2668,C1K1,7.5277862548828125,0.55
11720,Sm1La0.82Sr0.18Cu1O4,25.5515193939209,37.0
14037,Y1Ba1.7La0.3Cu2.7Al0.3O,77.12642669677734,79.0
7675,La1Pt0.8Ni0.2Si1,3.0179195404052734,2.82
4084,Er1Ba2Cu2.78Zn0.18Fe0.03O6.93,37.8323974609375,46.0
13122,V2Hf0.8Ti0.2,7.790763854980469,8.8
140,Al0.5Ge0.5Nb1,13.04633903503418,12.6
2666,C1Ir2Mo3,6.11134147644043,1.8
3656,Cu0.05V0.95,3.7058162689208984,3.85
1299,Bi1.3Pb0.5V0.2Sr2Ca2Cu3O,115.40464782714844,111.5
829,Ba1Fe1.77Ni0.23As2,10.30316162109375,3.53
2737,C8.1K1,5.190187454223633,0.152
7196,La1.887Sr0.113Cu1O4,27.89575958251953,29.7
12115,Sr1Pt1Ge3,3.005859375,1.0
7081,La1.85Sr0.15Cu0.989Fe0.011O4,17.32988929748535,17.7
6917,La1.82Nd0.03Sr0.15Cu1O4,27.67523193359375,34.2
11424,Sc0.5V0.5,4.664060592651367,7.03
13191,V75Si2.57Ga22.4,8.783954620361328,13.32
10919,Pr1Fe1As0.8P0.2F0.1O0.9,31.981002807617188,29.2
7316,La1.92Sr0.08Cu1O3.994,27.277503967285156,20.3
3798,Cu1Mo3S4,7.874479293823242,10.94
13571,Y0.85Pr0.15Ba2Cu3O6.65,59.91681671142578,52.9
761,Ba1.6Sr0.4Yb1Cu3O6,72.68350219726562,79.5
8346,Mg0.91Al0.09B2,33.25661849975586,34.7
2307,Bi2Sr2Ca1Cu1.98Fe0.02O8,76.58169555664062,71.5
908,Ba1Fe1.945Ni0.055As2,13.387540817260742,7.4
2431,Bi3.2Pb0.8Sr4Ca5Cu7O,113.58622741699219,108.9
7357,La1.9Ba0.1Cu1O4,23.089618682861328,30.0
3965,Dy2.67Ce1.33La1.33Ba1.33Sr1.33Cu6O,33.364444732666016,6.0
2613,C0.8N0.2Sr2Cu1O5.45,32.26128387451172,31.0
14783,Y1Ba2Cu3.987Fe0.013O8,75.1604995727539,70.15
12621,Tl1.15Sr1.6Ba0.4Ca2Cu3Ag0.4O,112.06460571289062,36.0
14133,Y1Ba1.99La0.01Cu3O6.96,94.43287658691406,92.1
14697,Y1Ba2Cu2.9Fe0.1O6.62,49.12184143066406,4.2
4585,Fe2As2Sr4Mg0.8Ti1.2O6,31.58690071105957,26.0
6696,La1.5Pr0.5Ca1Ba2Cu5O11.782,51.79612731933594,57.7
12527,Tl0.5Pb0.5Sr2Ca0.8Y0.2Cu2O7,101.56401062011719,105.2
10054,Nd1Bi1S2F0.1O0.9,4.635379791259766,4.24
15130,Y1Sr0.4Ba1.6Cu2.5B0.5O7,21.360395431518555,35.0
7681,La1Pt1.8Ge2.2,1.904897689819336,1.95
11362,Ru1Sr2Y1Cu2O8,19.27086067199707,40.0
6299,K2Cs1C60,33.01418685913086,24.0
5335,Hg0.7Cr0.3Sr2Cu0.95Ni0.05O4,47.18825149536133,39.0
2412,Bi2Sr2Cu2O7,23.535961151123047,22.0
9053,Nb0.375Sn0.25V0.375,5.5927581787109375,7.4
11755,Sn0.3997Pb0.4003In0.2Te1,2.2451820373535156,4.23
8761,Mo3Al2C1,7.577857971191406,10.0
10305,Pb0.42Sn0.42In0.16Te1,2.1365108489990234,3.805
10898,Pr185Ce0.15Cu1O4,6.81170654296875,20.0
420,B1Mo1Re1,5.136991500854492,5.09
15432,Zn1Tl0.78Ba1Cu1O4.5,86.58480834960938,81.0
8658,Mo0.77Si0.23,3.0082836151123047,1.7
14246,Y1Ba2Cu2.25Ti0.75O,95.88453674316406,88.0
3815,Cu1Se1Te,2.0638389587402344,1.6
1339,Bi1.5Cd0.5Sr2Ca1Cu2O,62.715003967285156,45.0
14307,Y1Ba2Cu2.79Ga0.21O7,73.49208068847656,76.91
13281,Y0.4Pr0.6Ba2Cu3O6.95,9.753812789916992,9.0
2641,C1.55W0.1Y0.9,14.748144149780273,14.5
656,Ba0.788K0.212Fe2As2,17.228130340576172,19.0
12963,Tm1Ba2Cu2.7Fe0.3O7,54.49519729614258,77.0
1742,Bi1Pd2,1.882680892944336,4.2
3476,Co0.015Mo99.985,0.17622756958007812,0.59
14648,Y1Ba2Cu2.97Zn0.03O6.9,64.9697265625,81.0
719,Ba0.9Na0.1Ti2Sb2O1,4.346149444580078,4.24
8245,Lu3Rh4Ge13,3.373220443725586,2.3
11879,Sn3Zr5,4.226619720458984,1.9
14499,Y1Ba2Cu2.931Zn0.069O6.6,31.550443649291992,20.0
6346,La0.5Nd0.5Pt2.1B2.4C1.2,3.704954147338867,6.36
15040,Y1Mo6Se8,2.336149215698242,6.38
7462,La1Bi1Se1S1F0.5O0.5,4.014274597167969,3.6
9009,Nb0.16Ta0.84,4.36225700378418,4.67
12633,Tl1.5Pb0.5Nd2Sr2Cu3O,43.79848098754883,38.8
2965,Ca1Al0.8Si1.2,4.0316314697265625,4.05
3121,Ca6.85Pr3.15Pt3Fe10As18,28.59371566772461,20.5
601,Ba0.63K0.37Fe2As2,36.09488296508789,39.0
5912,In0.2Si0.8V3,12.487529754638672,16.2
1236,Bi0.575Pb0.425,7.061906814575195,8.03
8824,Mo6Se8,3.3838882446289062,6.277143
6319,La0.2Sm0.8Bi1S2F0.5O0.5,4.323041915893555,5.43
638,Ba0.6K0.4Fe2As2,35.683692932128906,35.66
4472,Fe1.053Se0.3Te0.7,10.98954963684082,12.5
482,B5Mo1.69Zr0.31,5.753437042236328,11.2
10758,Pd9Se2,1.7207355499267578,0.67
11339,Ru1Sr2Gd0.82Nd0.18Cu2O8,15.163593292236328,21.0
7973,Li0.62Cs1Ca2Nb3O10,4.290170669555664,4.71
7264,La1.8Sr0.2Cu0.985Fe0.015O4,17.545087814331055,16.04
13506,Y0.7Na0.3Ba2Cu3O,71.7327651977539,81.8
6138,Ir0.965Nb0.035,0.8146286010742188,0.138
3279,Ce1Bi1S2F0.5O0.5,3.036569595336914,3.446
14591,Y1Ba2Cu2.95Zn0.05O6.47,29.462413787841797,18.0
9709,Nb80Si16C4,12.117538452148438,4.5
10192,Ni45Zr55,2.5349292755126953,2.0
15184,Y1Sr2Cu2.8Mo0.2O7,46.88319396972656,40.0
13496,Y0.7Ca0.3Ba2Cu3O6.87,68.32833862304688,88.7
5014,Ge0.5Pt0.5,1.4673576354980469,1.4
15369,Yb0.9Lu0.1Ba2Cu3O7,95.681640625,89.5
4760,Gd0.31Sm1.54Ce0.15Cu1O4,11.484966278076172,14.2
13049,V0.743Ga0.181Al0.076,11.569883346557617,12.0
863,Ba1Fe1.85Zn0.04Co0.11As2,14.581117630004883,18.5
6387,La0.77Y0.23Fe0.995Mn0.005As1F0.11O0.89,25.08144760131836,27.9
6236,K0.68Fe1.79Se2,32.92228698730469,32.0
3716,Cu0.5Tl0.5Ba2Ca1.8Pr0.2Cu3O10,111.97525024414062,100.0
2518,Bi4Sr3Ca3Cu3.9Mn0.1O,87.25399017333984,74.0
4997,Ge0.23Mo0.77,3.318958282470703,2.16
2189,Bi2Sr2Ca0.8Ce0.2Cu2O8,81.69700622558594,41.0
8512,Mg1C1Ni2.9Fe0.1,5.651407241821289,8.58
934,Ba1Fe2As1.52P0.48,23.72020721435547,30.1
994,Ba1Pt4Ge12,4.262504577636719,5.132
15110,Y1Re0.15Ba2Cu2.85O7.13,85.86338806152344,90.0
328,Au0.84In0.16,-0.4810676574707031,0.035
13480,Y0.7Ca0.3Ba1.7La0.3Cu3O,81.85523223876953,76.25
3453,Ce1Rh1Si3,1.4424781799316406,0.914
6412,La0.85Ce0.15Ru2,3.382242202758789,2.444
4693,Ga1Sr2Ca3Cu4O11.1,93.94309997558594,107.0
424,B1Re3,4.308786392211914,4.75
2106,Bi2Sr2Ca0.67Y0.33Cu1.98Zn0.02O8,71.1052474975586,71.1
13964,Y1Ba0.5Sr1.5Cu3O6.98,77.84378051757812,78.0
7771,La2.5Dy0.5Ca1Ba3Cu7O,55.864646911621094,80.0
1210,Bi0.26Tl0.74,3.509836196899414,4.275
3368,Ce1Fe1As1F0.08O0.92,39.91639709472656,27.6
14609,Y1Ba2Cu2.96Zn0.04O7,61.064781188964844,75.1
10654,Pd0.985Ni0.015H0.84,1.8644580841064453,2.52
5179,Hf1Nb1C1,3.372682571411133,7.5
11581,Sm12Cu2.96Ni0.04O6.88,43.20158004760742,83.0
1206,Bi0.23Pb0.77,8.674703598022461,7.8
12506,Tl0.5Cr0.5Sr2Cu1O,65.01744079589844,45.0
529,Ba0.3La1.7Hg0.3Cu0.7O4,23.31349754333496,26.0
9455,Nb3Al0.67Ga0.33,20.250505447387695,18.7
8751,Mo1Sr2Y1Cu2O8,11.454492568969727,27.6
12340,Ti0.03V0.97,3.7040634155273438,5.58
10542,Pb1Tl2,4.35076904296875,3.925
6725,La1.6Er0.4Ba2Ca0.8Cu4.8O11.424,78.25335693359375,76.0
75,Ag7H1F2O8,-0.5914955139160156,1.38
13053,V0.746Sb0.179Al0.075,3.2425689697265625,4.3
3589,Cr0.82Ir0.18,1.1713371276855469,0.75
8416,Mg0.9Zr0.1B2,36.776771545410156,37.3
4368,Eu3Bi2S4F4,2.4701366424560547,1.425
3683,Cu0.29Bi2Se3,2.1417903900146484,3.2
7786,La2.77Ca0.46Ba2.77Cu6O14.246,36.09535217285156,42.0
4246,Eu1.1Ba1.9Cu3O7.07,85.9165267944336,81.0
9412,Nb25Ti74Zr1,5.357282638549805,7.4
6078,Ir0.725Os0.175Rh0.1,0.011959075927734375,0.16
14334,Y1Ba2Cu2.7Zn0.3O6.74,30.20559310913086,45.0
11043,Rb0.75Fe1.6Se2,31.937271118164062,32.0
12867,Tl2Ba2Ca1Cu1.92Co0.08O8,95.37806701660156,94.2
15086,Y1Os2Si2,3.349599838256836,1.1
2005,Bi2Sr1.8Ca1Gd0.2Cu2O8.26,78.70541381835938,88.9
7689,La1Pt2,1.8025379180908203,0.46
5835,Ho1Ir3.6Rh0.4B4,2.0715999603271484,1.9
2869,Ca0.8Na0.2Fe2As2,9.293594360351562,14.0
14598,Y1Ba2Cu2.95Zn0.05O6.72,39.52787399291992,35.0
14014,Y1Ba1.6La0.4Cu3O7.11,42.24168014526367,49.3
9898,Nd1.65Y0.2Ce0.15Cu1O4,17.05411148071289,17.3
6638,La1.48Nd0.4Sr0.12Cu1O4,15.810440063476562,7.0728574
393,B0.015C0.985,6.646808624267578,12.0
13367,Y0.6Ca0.4Ba1.3La0.7Cu3O7.12,76.37260437011719,82.0
12193,Sr2Y1Cu3O7.95,78.25159454345703,62.0
9543,Nb3Rh0.5Au0.5,5.195413589477539,6.6
7889,La3In0.7Al0.3,6.051891326904297,9.42
14619,Y1Ba2Cu2.97Al0.03O7,97.42578125,86.1
22,Ag0.7Al0.3,1.0790214538574219,0.11
7387,La13Ga8Sb21,2.999471664428711,2.4
5503,Hg1.4Tl0.6Ba2Ca1Cu2O,54.51395034790039,34.0
4963,Gd1Fe0.8Ir0.2As1O1,16.7308406829834,17.6
13609,Y0.8Ca0.2Ba0.8Nd0.2Cu3O,76.2162857055664,73.0
6253,K0.85La0.15Bi1O3,2.2657318115234375,10.25
3623,Cs0.96Bi4Te6,2.6338577270507812,4.4
9812,Nd0.9La1Ce0.1Cu1O4,16.913745880126953,23.0
13273,Y0.4Pr0.6Ba1.2Sr0.8Cu3O7,14.096546173095703,15.5
2967,Ca1Al0.9Si1.1,4.0162506103515625,5.57
9832,Nd1.1Ba1.7Ca0.2Cu3O6.894,70.16201782226562,65.0
5172,Hf1,1.6526603698730469,0.128
7084,La1.85Sr0.15Cu0.98Li0.02O4,28.669824600219727,36.5
13075,V0.767Ga0.214Al0.022,10.942312240600586,12.1
15476,Zr1Ru0.8Fe0.2P1,6.336883544921875,2.6
12799,Tl1Sr2Ca1Cu2O6.862,46.57026672363281,15.2
6694,La1.5Pb0.4Sr0.1Cu1O,28.710834503173828,36.0
4746,Gd0.005La0.995,2.6422672271728516,3.7
5463,Hg0.95Ce0.05Ba2Cu1O4,109.50027465820312,94.0
109,Al0.152Sn0.848,4.112680435180664,3.6835
6619,La1.3Ba1.2Sr0.5Cu3O6.955,34.550689697265625,38.0
5038,Ge1Pt1,1.4673576354980469,0.4
5958,In1La3,3.9876785278320312,9.61
14183,Y1Ba1Sr1Cu2.8P0.2O4,32.799072265625,47.0
13548,Y0.85Ca0.15Ba2Cu2.85Co0.15O6.78,79.10470581054688,57.5
11902,Sr0.2Mo1Se2,3.398967742919922,5.0
8023,Li1Hf0.7Zr0.3N1Cl1,14.243553161621094,22.6
2191,Bi2Sr2Ca0.8Dy0.2Cu2O8.26,88.42796325683594,91.25
8903,Na0.33H2.86Co1O3.42,3.7014503479003906,4.5
14704,Y1Ba2Cu2.9Fe0.1O6.9,66.01165771484375,74.9
11735,Sm6Ba4Ce2Cu9O,30.023296356201172,12.0
3152,Ca9.5Yb0.5Pt3Fe10As18,18.8409423828125,11.6
8151,Lu0.9Pr0.05Ca0.05Ba2Cu3O7,79.73516845703125,82.0
10420,Pb0.6V0.4Sr2Ca0.6Lu0.4Cu2O,63.582733154296875,62.6
10523,Pb1S3Ta1,2.4617843627929688,3.11
14934,Y1Ba2Cu3O6.858,81.2636489868164,87.4
5474,Hg0.9Ba2Cu1.1O4,89.59149932861328,95.3
10675,Pd1Te1.08,1.6201725006103516,1.88
1894,Bi2Pd3Se2,2.4018936157226562,0.96
5111,H0.983Pd1,9.062849044799805,7.355
904,Ba1Fe1.935Ni0.065As2,13.42626953125,11.3
1416,Bi1.6Pb0.4Sr2Ca2.9995Sm0.0005Cu3O,114.75405883789062,109.0
7926,La6Ni2Sn1,2.2281551361083984,2.25
3227,Ce0.62Gd0.38Fe1As1F0.175O0.825,50.075138092041016,44.0
13143,V3Ga0.975Bi0.025,5.951814651489258,14.7
2682,C1Nb0.4Ta0.6,8.987350463867188,5.005
15411,Yb1Ga1.1Si0.9,3.5878143310546875,2.4
6177,Ir1Os1Y1,2.129362106323242,2.6
11145,Rh0.04Ru0.05Ti0.91,3.306905746459961,3.5
273,Au0.125Sb0.75Te0.125,4.7117462158203125,6.7
596,Ba0.625K0.375Bi1O3,28.050336837768555,28.966667
11652,Sm1Fe0.925Co0.075As1O1,18.31689453125,13.3
13577,Y0.85Pr0.15Ba2Cu3O7,69.62709045410156,82.25
1033,Ba2Ca2Cu3F1.4O6.6,104.00880432128906,106.0
15453,Zr1,3.4450225830078125,1.196
12532,Tl0.5Pb0.5Sr2Ca1Cu2.98Co0.02O7,86.31884765625,65.0
12200,Sr2Y1Ru0.9Cu1O6,15.125097274780273,60.0
12072,Sr1Ga0.55Si1.45,2.9553394317626953,3.4
11873,Sn1Ta1S3,3.816499710083008,2.9
1982,Bi2Sr1.6Nd0.4Cu1O6.32,18.74885368347168,23.1
4995,Ge0.21V0.79,7.200464248657227,6.4
5960,In1N1,1.926626205444336,1.975
8588,Mo0.25Sr2Y1.002Ce4.998Cu2.75O17,55.26165771484375,55.0
3717,Cu0.5Tl0.5Ba2Ca1.9Pr0.1Cu3O10,112.4970703125,110.5
1481,Bi1.6Sr0.4Yb0.75Ca0.25Cu3O6.072,32.02466583251953,27.0
12231,Ta0.36Ti0.64,5.58697509765625,7.53
9103,Nb0.64Ta0.36,6.014440536499023,6.8
13782,Y0.95La0.05Ba2Cu3O6.58,89.11125946044922,93.65
5342,Hg0.7Cr0.3Sr2Cu0.97Zn0.03O4,54.21527862548828,57.0
3088,Ca2Ba2Cu3O9,107.67070007324219,107.0
1521,Bi1.7Pb0.3Sr2Ca0.925Sm0.075Cu3O,91.51609802246094,75.0
10736,Pd3Te1,0.5727729797363281,0.76
10849,Pr1.83Ce0.17Cu1O4,16.769691467285156,14.616667
5477,Hg0.9Cr0.1Sr2Cu1O4,72.66185760498047,62.3
10358,Pb0.5Sr2Ca0.5Dy0.5Cu2.5O7,56.286231994628906,65.9
8999,Nb0.06Tc0.94,11.821197509765625,12.8
13565,Y0.85Ca0.15Sr1Ba1Cu2.5B0.5O7,33.28931427001953,43.6
1095,Ba8Si31Ge15,3.7286033630371094,3.91
13160,V3Si0.6Al0.4,13.03972053527832,10.1
2296,Bi2Sr2Ca1Cu1.96Co0.04O8,74.48577117919922,78.0
11790,Sn0.75Ag0.25Te1,1.8009777069091797,2.2
14699,Y1Ba2Cu2.9Fe0.1O6.7,52.16680145263672,28.5
2950,Ca10Pt4.6Fe9.4As18,18.832080841064453,22.5
1640,Bi1.95Sr1.45La0.6Cu1O4,18.02318572998047,24.0
2095,Bi2Sr2Ca0.65Y0.35Cu1.94Zn0.06O8,33.50669860839844,31.0
4095,Er1Ba2Cu2.85Fe0.15O7,72.28822326660156,90.0
11512,Sm0.7Pr0.3Ba2Cu3O6.95,9.979942321777344,17.5
6338,La0.5Dy0.5Ba2Cu3O,92.51790618896484,90.0
4617,Ga0.247V0.753,13.706666946411133,13.8
7974,Li0.62Rb1Ca2Nb3O10,4.101757049560547,2.705
2039,Bi2Sr1.9La0.1Cu1O,17.831256866455078,18.0
3133,Ca8.48Pr1.52Pt3Fe10As18,27.40337371826172,31.8
12859,Tl2Ba2Ca0.9Y0.1Cu1.92Co0.08O8,87.42377471923828,88.5
4034,Er0.85Pr0.1Ca0.05Ba2Cu3O7,77.79779815673828,82.0
3903,Dy1Ba2Cu2.8Fe0.2O6.93,63.598602294921875,58.0
3706,Cu0.5P0.5Sr2Ca1.9Y0.1Cu3O9.4,90.01856231689453,84.0
7125,La1.85Sr0.15Cu0.99Sn0.01O4,17.195972442626953,15.8
10597,Pb3Sr1,7.403051376342773,1.85
12305,Tb1Sr2Cu2.7Mo0.3O,37.55160903930664,31.0
4167,Er1Ni1.9Fe0.1B2C1,5.357667922973633,4.31
9517,Nb3Ga0.85Al0.15,18.248607635498047,17.1
1630,Bi1.8Sr2Ca2Cu3O,105.41728210449219,95.0
14782,Y1Ba2Cu3.985Zn0.015O7.95,69.40780639648438,70.0
14407,Y1Ba2Cu2.85Zr0.15O7,85.05138397216797,82.5
4369,Eu6Ba4Ce2Cu9O,33.4743537902832,20.0
13309,Y0.5Eu0.5Ba2Cu4O8,84.49127197265625,77.0
6846,La1.798Nd0.052Ca0.15Cu1O4,26.605545043945312,31.6
13516,Y0.7Pr0.3Ba2Cu3O6.65,36.06512451171875,46.0
13570,Y0.85Pr0.15Ba2Cu3O6.5,56.414466857910156,35.8
3885,Dy1Ba1.4Sr0.6Cu3O6.91,81.02555847167969,85.2
15284,Y2Pd1Si2.25C0.75,5.034004211425781,2.27
8369,Mg0.95Zn0.05B2,37.532169342041016,38.3
11243,Ru0.58W0.42,5.598413467407227,5.2
1395,Bi1.6Pb0.4Sr1.8Ba0.2Ca1.99Er0.01Cu3O,119.23129272460938,107.6
12011,Sr1.9Ba0.1Cu1F2O2,59.1185302734375,54.0
4620,Ga0.253V0.747,13.684446334838867,14.9
13412,Y0.6Pr0.4Ba2Cu3O6.95,30.382173538208008,34.233334
7595,La1Fe4P12,6.439676284790039,4.1
5762,Ho0.4Ba0.6Cu1O3,97.420654296875,94.0
5291,Hg0.75Ba2.07Ca2.07Cu3.11O8.15,136.5217742919922,134.7
1290,Bi1.2Pb0.8Sr2Eu1.65Ce0.35Cu2O,34.37379455566406,38.5
1449,Bi1.6Pb0.4Sr2Ca3.6O,76.20781707763672,102.0
8874,N1Ti1,5.264301300048828,5.175
14807,Y1Ba2Cu3F0.25O6.7,90.08775329589844,91.0
13667,Y0.8Ca0.2Sr1.5Ba0.5Cu2.8Cr0.2O7,55.463478088378906,28.0
7892,La3Ni1,2.235231399536133,3.6
11144,Rh0.03Zr0.97,4.330390930175781,5.6266665
3697,Cu0.5N0.25C0.25Sr2Ca3Cu4O,96.20719909667969,113.0
6533,La0.99Y0.01,2.6210193634033203,5.5
4928,Gd1Ba2Cu2.95Zn0.05O,67.60432434082031,72.5
3692,Cu0.5C0.5Ca3Cu2O6.6,47.16134262084961,57.0
11515,Sm0.8Pr0.2Ba2Cu3O,38.03814697265625,39.0
13757,Y0.95Ca0.05Ba2Cu2.85Co0.15O6.82,81.24404907226562,83.0
11531,Sm0.9Pr0.1Ba2Cu3O6.95,37.730770111083984,61.6
14096,Y1Ba1.8Sr0.2Cu3O7,89.85352325439453,87.5
8583,Mo0.25Sr2Ce2.01Nd0.99Cu2.75O11,35.842533111572266,31.7
4105,Er1Ba2Cu2.8Ga0.2O7,84.55953979492188,81.0
8101,Lu0.6Pr0.4Ba2Cu3O7,38.543643951416016,54.033333
12734,Tl1Sr1.5Sm0.5Ca1Cu2O7,92.05636596679688,86.0
10752,Pd50.9745Mn0.0255Sb49,0.9152030944824219,1.46
15337,Yb0.7Lu0.3Ba2Cu3O7,97.25856018066406,89.7
9255,Nb0.9Mg0.1N0.87O0.13,14.894020080566406,10.6
7062,La1.85Sr0.15Cu0.983Co0.018O4,18.781909942626953,13.05
2335,Bi2Sr2Ca1Cu2Li0.4O,96.62135314941406,91.2
9581,Nb3Sn0.1Al0.9,17.07907485961914,16.1
13623,Y0.8Ca0.2Ba1.8Nd0.2Cu3O,78.98939514160156,85.8
1262,Bi0.7Pb0.3Sr2Ca2Cu3Cs0.9O,114.65707397460938,108.95
1915,Bi2Sr1.27La0.73Cu1O,10.987421035766602,14.0
15448,Zr0.984Lu0.016B12,4.132526397705078,5.65
11414,Sc0.05Zr0.95,1.3189048767089844,0.11
10626,Pd0.24Ti0.76,2.6349868774414062,2.0
6691,La1.5Pb0.42Sr0.08Cu1O,28.242496490478516,34.0
2015,Bi2Sr1.8La0.2Cu0.88Zn0.12O,6.974433898925781,16.8
5736,Hg2Ba2Y0.8Ca0.2Cu2O8,32.73826599121094,21.0
14671,Y1Ba2Cu2.98Fe0.02O6.93,85.65869140625,90.4
8775,Mo4P3,5.563379287719727,2.75
1990,Bi2Sr1.77La0.23Cu1O,18.116554260253906,29.5
9299,Nb1C0.5N0.47,15.498512268066406,17.4
3918,Dy1Ba2Cu2.96Ni0.04O6.73,86.27810668945312,82.0
4608,Ga0.1Nb1Se2,3.514575958251953,2.7
12310,Tc0.1V0.9,3.318483352661133,1.5
7594,La1Fe1P1O1,4.238380432128906,5.8784614
5145,Hf0.5Ta0.5,3.0851707458496094,6.28
10645,Pd0.84Au0.16H0.9,2.184385299682617,13.6
12714,Tl1Mo3Te3,2.382242202758789,5.84
3811,Cu1S1.8Se0.2,4.41453742980957,2.2
14755,Y1Ba2Cu3.925Zn0.075O8,28.554359436035156,25.0
2013,Bi2Sr1.8La0.2Ca1Cu2O,79.40428924560547,87.94
6270,K0.8Fe1.996Cr0.004Se2,9.949363708496094,20.0
11395,Sb0.25Ti0.75,2.9402008056640625,6.26
