material_id,composition,target_pred_n0,target_target
522,Ba0.34K0.66Bi1O3,7.945806503295898,7.0
523,Ba0.35K0.65Bi1O3,8.348520278930664,1.88
524,Ba0.37K0.63Bi1O2.952,9.195001602172852,8.71
525,Ba0.39K0.61Fe2As2,21.006816864013672,24.5
526,Ba0.3K0.7Fe2As2,15.076505661010742,19.7
527,Ba0.3La1.7Cu1O4,17.94824981689453,23.0
528,Ba0.3La1.7Hg0.15Cu0.85O4,33.58002471923828,28.0
529,Ba0.3La1.7Hg0.3Cu0.7O4,28.988115310668945,26.0
530,Ba0.3Na0.7Fe2As2,18.662385940551758,24.2
531,Ba0.445K0.555Bi1O3,16.77231216430664,15.5
532,Ba0.45K0.55Bi1O2.83,17.747234344482422,18.95
533,Ba0.45K0.55Bi1O3,17.473857879638672,12.7
534,Ba0.46K0.56Bi1O2.965,17.7434139251709,14.8
535,Ba0.47K0.53Bi0.965Pr0.035O3,10.763151168823242,2.97
536,Ba0.47K0.53Bi0.972Pr0.028O3,11.194601058959961,4.0
537,Ba0.47K0.53Bi0.979Pr0.021O3,11.611120223999023,4.5
538,Ba0.47K0.53Bi0.985Pr0.015O3,12.141326904296875,5.2
539,Ba0.47K0.53Bi0.995Pr0.005O3,13.323585510253906,9.0
540,Ba0.47K0.53Bi0.99Pr0.01O3,12.684463500976562,6.4
541,Ba0.47K0.53Bi1O3,20.217744827270508,11.0
542,Ba0.48K0.52Bi1O2.9,21.63827133178711,21.1
543,Ba0.49K0.51Fe1.79Co0.21As2,20.619213104248047,15.0
544,Ba0.4K0.6Bi1O3,11.441301345825195,7.2
545,Ba0.4K0.6Fe2As2,21.848533630371094,31.2
546,Ba0.4K0.6O3,10.250791549682617,7.0
547,Ba0.4Na0.6Fe2As2,25.174453735351562,28.7
548,Ba0.511K0.489Fe1.772Co0.228As2,19.984458923339844,22.0
549,Ba0.51K0.49Bi1O2.974,24.603458404541016,22.2
550,Ba0.51K0.49Bi1O3,24.579578399658203,17.2
551,Ba0.525K0.475Bi1O2.917,25.82908058166504,25.9
552,Ba0.52K0.48Bi1O2.93,25.464828491210938,20.6
553,Ba0.52K0.48Bi1O3,25.382099151611328,18.7
554,Ba0.542K0.458Bi1O3,26.811412811279297,23.1
555,Ba0.54K0.46Bi1O3,26.68971824645996,20.0
556,Ba0.553K0.447Bi1O3,27.462148666381836,25.5
557,Ba0.557K0.443Bi1O3,27.670499801635742,25.0
558,Ba0.55K0.45Bi1O3,27.298450469970703,24.525
559,Ba0.55K0.45Fe1.95Co0.05As2,30.259197235107422,32.5
560,Ba0.55K0.45Fe2As2,32.293495178222656,30.1625
561,Ba0.575K0.425Bi1O3,28.483814239501953,27.3
562,Ba0.57K0.43Bi1O2.983,28.30933380126953,25.6
563,Ba0.57K0.43Bi1O3,28.285476684570312,21.2
564,Ba0.584K0.416Bi1O3,28.797861099243164,28.8
565,Ba0.595K0.405Bi1O3,29.142568588256836,31.2
566,Ba0.59K0.41Bi1O2.96,29.03850555419922,20.4
567,Ba0.59K0.41Bi1O3,28.989408493041992,31.0
568,Ba0.59K0.41Fe2As2,33.551998138427734,36.9
569,Ba0.5K0.5Bi1O3,23.64128303527832,19.664286
570,Ba0.5K0.5Fe1.7Co0.3As2,16.386123657226562,13.56
571,Ba0.5K0.5Fe1.7Ni0.3As2,11.313974380493164,5.1
572,Ba0.5K0.5Fe1.7Zn0.3As2,21.971378326416016,7.86
573,Ba0.5K0.5Fe1.84Zn0.16As2,27.57171058654785,34.2
574,Ba0.5K0.5Fe1.88Zn0.12As2,29.34430503845215,33.5
575,Ba0.5K0.5Fe1.8Co0.2As2,21.396841049194336,19.95
576,Ba0.5K0.5Fe1.8Cu0.2As2,13.771347045898438,11.83
577,Ba0.5K0.5Fe1.8Ni0.2As2,12.945846557617188,11.1
578,Ba0.5K0.5Fe1.8Ru0.2As2,32.251434326171875,36.5
579,Ba0.5K0.5Fe1.8Zn0.2As2,25.91434669494629,26.3
580,Ba0.5K0.5Fe1.92Mn0.08As2,15.428918838500977,15.0
581,Ba0.5K0.5Fe1.92Zn0.08As2,31.79611587524414,34.3
582,Ba0.5K0.5Fe1.96Mn0.04As2,15.850072860717773,25.85
583,Ba0.5K0.5Fe1.9Co0.1As2,27.940624237060547,30.31
584,Ba0.5K0.5Fe1.9Cu0.1As2,11.676362991333008,22.29
585,Ba0.5K0.5Fe1.9Mn0.1As2,15.177520751953125,9.53
586,Ba0.5K0.5Fe1.9Ni0.1As2,16.005393981933594,26.75
587,Ba0.5K0.5Fe1.9Ru0.1As2,36.774898529052734,37.14
588,Ba0.5K0.5Fe1.9Zn0.1As2,30.39809226989746,30.15
589,Ba0.5K0.5Fe2As2,29.9129638671875,35.28
590,Ba0.5K0.5Fe2As2O1,27.115806579589844,36.0
591,Ba0.5La1.5Cu1O4,19.039119720458984,23.0
592,Ba0.5Na0.5Fe2As2,29.106647491455078,32.8
593,Ba0.5Nb1O2,7.017644882202148,19.75
594,Ba0.613K0.387Bi1O3,29.62285614013672,30.7
595,Ba0.61K0.39Bi1O3,29.5546817779541,31.5
596,Ba0.625K0.375Bi1O3,29.87519645690918,28.966667
597,Ba0.62K0.38Bi1O3,29.774568557739258,25.5
598,Ba0.62K0.38Bi1O3.1,29.746376037597656,29.5
599,Ba0.635K0.365Bi1O3,30.04550552368164,30.4
600,Ba0.63K0.37Bi1O3,29.966068267822266,29.585714
601,Ba0.63K0.37Fe2As2,34.07036590576172,39.0
602,Ba0.644K0.356Bi1O3,30.163572311401367,29.0
603,Ba0.64K0.34Fe2As2,33.49858093261719,39.0
604,Ba0.64K0.36Bi1O3,30.11654281616211,28.5
605,Ba0.64K0.36Fe2As2,34.05420684814453,25.6
606,Ba0.64Na0.36Fe2As2,26.75481605529785,31.0
607,Ba0.65K0.35Bi1O2.984,30.213397979736328,27.9
608,Ba0.65K0.35Bi1O2.99,30.216842651367188,18.7
609,Ba0.65K0.35Bi1O3,30.22077751159668,28.2
610,Ba0.65K0.35Fe2As2,33.87800979614258,38.0
611,Ba0.65Na0.35Fe2As2,25.999404907226562,31.25
612,Ba0.65Rb0.35Fe2As2,36.50334930419922,35.8
613,Ba0.663K0.337Fe2As2,33.45606231689453,38.0
614,Ba0.665K0.335Bi1O2.985,30.27227783203125,27.3
615,Ba0.66K0.34Bi1O3,30.2822208404541,28.1
616,Ba0.66K0.34Fe1.8Co0.2As2,21.681137084960938,19.0
617,Ba0.677K0.323Fe2As2,32.77059555053711,37.0
618,Ba0.67Pt3B2,3.930814743041992,5.6
619,Ba0.68K0.32Fe1.954Co0.046As2,29.58285140991211,35.0
620,Ba0.68K0.32Fe2As2,32.55918502807617,37.75
621,Ba0.68Na0.32Fe2As2,23.31033706665039,23.8
622,Ba0.694K0.306Fe1.826Co0.174As2,22.276683807373047,18.0
623,Ba0.698Na0.302Fe2As2,21.02727508544922,18.0
624,Ba0.6K0.4Bi0.5Pb0.5O3,12.232610702514648,7.2
625,Ba0.6K0.4Bi0.6Pb0.4O3,13.236166000366211,9.2
626,Ba0.6K0.4Bi0.7Pb0.3O3,14.446313858032227,11.3
627,Ba0.6K0.4Bi0.8Pb0.2O3,16.263689041137695,14.7
628,Ba0.6K0.4Bi0.925Pr0.075O3,12.200096130371094,4.5
629,Ba0.6K0.4Bi0.933Pr0.067O3,12.85952377319336,11.1
630,Ba0.6K0.4Bi0.955Pr0.045O3,15.41910171508789,14.4
631,Ba0.6K0.4Bi0.969Pr0.031O3,17.460391998291016,18.4
632,Ba0.6K0.4Bi0.979Pr0.021O3,19.71335220336914,23.5
633,Ba0.6K0.4Bi0.99Pr0.01O3,23.186525344848633,26.4
634,Ba0.6K0.4Bi0.9Pb0.1O3,21.998306274414062,21.5
635,Ba0.6K0.4Bi1O2.926,29.346033096313477,27.6
636,Ba0.6K0.4Bi1O2.977,29.315439224243164,29.0
637,Ba0.6K0.4Bi1O3,29.295080184936523,27.928947
638,Ba0.6K0.4Fe2As2,33.74752426147461,35.66
639,Ba0.6K0.4O3,32.979705810546875,30.7
640,Ba0.6Na0.4Fe2As2,28.71843147277832,33.85
641,Ba0.6Rb0.4Bi1O3,26.889175415039062,29.0
642,Ba0.6Rb0.4Fe2As2,35.933250427246094,34.0
643,Ba0.6Rb0.4Ti2Sb2O1,3.701662063598633,5.71
644,Ba0.72K0.28Fe2As2,28.17961311340332,33.45
645,Ba0.737K0.263Fe2As2,25.38514518737793,24.0
646,Ba0.74K0.26Fe2As2,24.81277847290039,32.0
647,Ba0.75K0.25Fe2As2,22.71480941772461,28.45
648,Ba0.75Na0.25Ti2Sb2O1,4.196691513061523,5.015
649,Ba0.76K0.24Bi1O3,28.255107879638672,28.0
650,Ba0.76K0.24Fe2As2,20.250896453857422,26.0
651,Ba0.76La0.24Fe2As2,12.69782829284668,5.02
652,Ba0.76Na0.24Fe2As2,13.554500579833984,15.9
653,Ba0.779Na0.221Fe2As2,12.254146575927734,8.0
654,Ba0.77K0.23Bi1O3,27.8498592376709,28.0
655,Ba0.77K0.23Fe2As2,17.960086822509766,20.25
656,Ba0.788K0.212Fe2As2,14.4974365234375,19.0
657,Ba0.78K0.22Fe2As2,15.893583297729492,23.5
658,Ba0.797K0.203Fe2As2,13.467916488647461,17.0
659,Ba0.79K0.21Fe2As2,14.23300552368164,18.0
660,Ba0.7K0.3Bi0.7Pb0.3O3,16.305265426635742,14.6
661,Ba0.7K0.3Bi1O3,29.93152618408203,29.9
662,Ba0.7K0.3Fe1.66Co0.34As2,14.692800521850586,12.0
663,Ba0.7K0.3Fe1.72Co0.28As2,16.927343368530273,12.0
664,Ba0.7K0.3Fe2As2,30.661365509033203,36.85
665,Ba0.7K0.6Bi1O3,25.70021629333496,29.35
666,Ba0.7K0.75Bi1O,24.20400619506836,29.0
667,Ba0.7Na0.3Fe2As2,20.772918701171875,23.8
668,Ba0.7Rb0.3Fe2As2,36.01320266723633,36.9
669,Ba0.7Rb0.3Ti2Sb2O1,3.775970458984375,5.93
670,Ba0.805K0.195Fe1.738Co0.262As2,14.143177032470703,14.0
671,Ba0.805K0.195Fe2As2,12.727895736694336,15.0
672,Ba0.812K0.188Fe2As2,12.191213607788086,13.0
673,Ba0.816K0.184Fe2As2,11.898466110229492,12.0
674,Ba0.818Na0.182Fe2As2,10.240331649780273,6.4
675,Ba0.81K0.19Fe2As2,12.337944030761719,12.733334
676,Ba0.823K0.177Fe2As2,11.39291763305664,10.0
677,Ba0.825K0.175Fe2As2,11.26211929321289,10.0
678,Ba0.82K0.18Bi0.53Pb0.47,19.33099937438965,22.8
679,Ba0.82K0.18Fe1.654Co0.346As2,11.524463653564453,11.0
680,Ba0.82K0.18Fe2As2,11.608707427978516,10.5
681,Ba0.82La0.18Fe2As2,13.077089309692383,14.8
682,Ba0.82Pr0.18Fe2As2,14.092025756835938,6.2
683,Ba0.833K0.167Fe2As2,10.770500183105469,7.0
684,Ba0.83K0.17Bi1O3,24.9660587310791,20.0
685,Ba0.83K0.17Fe2As2,10.947492599487305,8.0
686,Ba0.84K0.16Fe2As2,10.361806869506836,6.42
687,Ba0.84Rb0.1Sn0.09Fe2As2,23.14910316467285,22.6
688,Ba0.85Ce0.15Fe2As2,14.545608520507812,13.4
689,Ba0.85K0.15Fe2As2,9.802066802978516,11.333333
690,Ba0.85K0.15Ti2Sb2O1,3.7475662231445312,5.86
691,Ba0.85Na0.15Fe2As2,9.167936325073242,5.3
692,Ba0.85Na0.15Ti2Sb2O1,4.468450546264648,5.11
693,Ba0.86K0.14Fe1.68Co0.32As2,10.857946395874023,11.0
694,Ba0.86La0.14Fe2As2,13.388914108276367,22.7
695,Ba0.87Nd0.13Fe2As2,9.317153930664062,4.76
696,Ba0.88K0.12Fe2As2,8.285575866699219,10.0
697,Ba0.88K0.12Ti2Sb2O1,3.8456668853759766,6.1
698,Ba0.88La0.12Fe2As2,13.66157341003418,22.4
699,Ba0.8Fe2Se2,35.854251861572266,39.0
700,Ba0.8K0.2Bi0.3Pb0.7O3,12.074943542480469,7.2
701,Ba0.8K0.2Fe2As2,13.170122146606445,19.036
702,Ba0.8K0.2Ti2Sb2O1,3.6188297271728516,3.0
703,Ba0.8Na0.2Fe2As2,11.053834915161133,11.8
704,Ba0.8Rb0.2Ti2Sb2O1,3.8534812927246094,6.19
705,Ba0.91Ce0.09Fe2As2,15.676351547241211,4.12
706,Ba0.91La0.09Fe2As2,14.14631462097168,7.76
707,Ba0.95K0.05Fe1.782Co0.212As2,9.587017059326172,16.0
708,Ba0.95K0.05Ti2Sb2O1,3.759023666381836,4.25
709,Ba0.95Na0.05Ti2Sb2O1,4.77983283996582,3.14
710,Ba0.95Rb0.05Ti2Sb2O1,4.037269592285156,4.25
711,Ba0.96K0.04Ti2Sb2O1,3.6945228576660156,3.88
712,Ba0.9K0.1Bi0.3Pb0.7O3,13.968790054321289,9.3
713,Ba0.9K0.1Bi0.4Pb0.6O3,16.063339233398438,11.3
714,Ba0.9K0.1Fe2As2,7.460060119628906,5.25
715,Ba0.9K0.1Pb1O3,20.576000213623047,30.0
716,Ba0.9K0.1Ti2Sb2O1,3.9194564819335938,5.13
717,Ba0.9K0.24Bi1O3,27.32889175415039,22.0
718,Ba0.9K0.2Bi1O3,25.95709228515625,20.0
719,Ba0.9Na0.1Ti2Sb2O1,4.653923034667969,4.24
720,Ba0.9Rb0.1Fe2As2,27.15105628967285,23.3
721,Ba0.9Rb0.1Ti2Sb2O1,3.9717464447021484,5.33
722,Ba0.9Rb0.2Bi1O3,31.73426055908203,15.0
723,Ba0.9Yb0.1Fe2As2,12.394733428955078,20.0
724,Ba1,6.255186080932617,3.9285715
725,Ba1.12Sr0.88Cu1.1C0.9O4.9,33.011531829833984,35.0
726,Ba1.1Sr0.9Cu1.1C0.9O4.9,32.8972282409668,26.0
727,Ba1.2Sr0.8Yb1Cu3O6,57.843482971191406,78.5
728,Ba1.2Sr0.8Yb1Cu3O6.61,64.64479064941406,36.7
729,Ba1.34Eu2Ce0.66Cu3O8.96,24.597129821777344,15.0
730,Ba1.34Eu2Ce0.66Cu3O9,24.5626277923584,62.0
731,Ba1.34Eu2Ce0.66Cu3O9.02,24.54515266418457,25.0
732,Ba1.4Sr0.6Yb1Cu3O6,52.9050178527832,77.9
733,Ba1.4Sr0.6Yb1Cu3O6.66,61.919647216796875,43.1
734,Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,73.23854064941406,61.0
735,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.04,45.562583923339844,50.0
736,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.15,50.54991149902344,49.0
737,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.28,56.34390640258789,51.0
738,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,62.43296432495117,73.0
739,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52,64.50924682617188,79.0
740,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53,64.78641510009766,78.0
741,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63,67.25028991699219,77.0
742,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.04,50.37693786621094,47.0
743,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.14,54.20720672607422,46.5
744,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.25,58.24981689453125,53.0
745,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,61.948089599609375,75.0
746,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,68.53901672363281,76.0
747,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6,36.49455642700195,22.0
748,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.19,45.80522918701172,24.0
749,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.3,51.865074157714844,34.0
750,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.51,62.03712463378906,66.0
751,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,67.1964111328125,74.0
752,Ba1.6Sr0.4Yb0.7Ca0.3Cu3O6,39.300296783447266,41.0
753,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.36,55.920082092285156,19.0
754,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.6,67.42337036132812,61.0
755,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.83,72.90574645996094,76.0
756,Ba1.6Sr0.4Yb0.8Ca0.2Cu3O6.04,37.11833953857422,13.0
757,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.56,74.0821304321289,30.0
758,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.58,74.56904602050781,55.0
759,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.76,77.45703125,80.0
760,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.8,77.87710571289062,80.0
761,Ba1.6Sr0.4Yb1Cu3O6,52.33197784423828,79.5
762,Ba1.6Sr0.4Yb1Cu3O6.48,60.44753646850586,10.0
763,Ba1.6Sr0.4Yb1Cu3O6.53,61.157310485839844,34.0
764,Ba1.6Sr0.4Yb1Cu3O6.64,62.803688049316406,47.0
765,Ba1.6Sr0.4Yb1Cu3O6.69,63.582763671875,48.9
766,Ba1.6Sr0.4Yb1Cu3O6.75,64.5038833618164,60.0
767,Ba1.6Sr0.4Yb1Cu3O6.8,65.17938995361328,81.0
768,Ba1.6Sr0.4Yb1Cu3O6.96,66.81229400634766,82.0
769,Ba1.7K0.3Pb0.95Bi0.05O4,9.17167854309082,11.0
770,Ba1.7K0.3Pb0.9Bi0.1O4,11.28557014465332,11.0
771,Ba1.8Sr0.2Yb1Cu3O6,56.95295715332031,85.6
772,Ba1.8Sr0.2Yb1Cu3O6.61,69.18305969238281,56.7
773,Ba1.96Ca0.12Y0.92C0.21Cu2.79O,82.33317565917969,85.0
774,Ba1.9K0.1Pb0.85Bi0.15O4,16.365478515625,12.5
775,Ba1Ag0.2Si1.8,2.607769012451172,3.2
776,Ba1Ag0.3Si1.7,2.409555435180664,3.2
777,Ba1Ag0.4Si1.6,2.2330875396728516,2.79
778,Ba1Ag0.5Si1.5,2.0540294647216797,1.21
779,Ba1Al0.95Si1.05,3.0316734313964844,2.8
780,Ba1Al1Ge1,2.6586036682128906,6.3
781,Ba1Al1Sn1,8.269943237304688,2.9
782,Ba1Au0.3Si1.7,2.6317176818847656,3.2
783,Ba1Bi3,4.351110458374023,5.745
784,Ba1Ca0.26Cd0.74La1Cu3O,27.845989227294922,7.6
785,Ba1Ca0.3Cd0.7La1Cu3O,30.632061004638672,13.2
786,Ba1Ca0.4Cd0.6La1Cu3O,39.25965118408203,24.0
787,Ba1Ca0.5Cd0.5La1Cu3O,50.08013153076172,34.1
788,Ba1Ca0.6Cd0.4La1Cu3O,57.102294921875,45.3
789,Ba1Ca0.75Cd0.25La1Cu3O,66.69252014160156,60.6
790,Ba1Ca0.7Cd0.3La1Cu3O,63.452083587646484,55.4
791,Ba1Ca0.8Cd0.2La1Cu3O,69.65821838378906,65.3
792,Ba1Ca0.9Cd0.1La1Cu3O,75.10127258300781,74.0
793,Ba1Cs1Fe4As4,31.57132911682129,26.0
794,Ba1Cu0.2Si1.8,2.5807552337646484,3.02
795,Ba1Cu0.3Si1.7,2.2120513916015625,3.0
796,Ba1Cu0.4Si1.6,1.9343109130859375,2.11
797,Ba1Cu0.5Si1.5,1.7332839965820312,2.53
798,Ba1Cu0.6Si1.4,1.6000499725341797,1.74
799,Ba1Fe0.875Ru1.125As2,20.931156158447266,21.3
800,Ba1Fe1.125Ru0.875As2,16.07341957092285,22.5
801,Ba1Fe1.24Ru0.76As2,14.436885833740234,7.1
802,Ba1Fe1.25Ru0.75As2,14.362813949584961,21.0
803,Ba1Fe1.28Ru0.72As2,14.263097763061523,8.95
804,Ba1Fe1.2Ru0.8As2,14.836685180664062,5.02
805,Ba1Fe1.32Ru0.68As2,14.291740417480469,14.5
806,Ba1Fe1.3Ru0.7As2,14.271650314331055,19.7
807,Ba1Fe1.42Ru0.58As2,14.627830505371094,15.6
808,Ba1Fe1.44Ru0.56As2,14.732501983642578,15.0
809,Ba1Fe1.48Ru0.52As2,15.143665313720703,20.05
810,Ba1Fe1.52Ru0.48As2,15.707195281982422,15.55
811,Ba1Fe1.55Ru0.45As2,16.199277877807617,8.18
812,Ba1Fe1.58Ru0.42As2,16.805212020874023,13.385
813,Ba1Fe1.64Ru0.36As2,18.19051742553711,8.43
814,Ba1Fe1.66Zn0.12Co0.22As2,12.166034698486328,4.6
815,Ba1Fe1.678Ru0.322As2,19.409921646118164,9.31
816,Ba1Fe1.68Ru0.32As2,19.497364044189453,23.0
817,Ba1Fe1.6Ir0.4As2,23.52493667602539,24.5
818,Ba1Fe1.738Rh0.262As2,14.53591537475586,8.3
819,Ba1Fe1.73Co0.27As2,14.806549072265625,12.6
820,Ba1Fe1.74Zn0.04Co0.22As2,13.918123245239258,15.82
821,Ba1Fe1.75Co0.25As2,15.480417251586914,22.0
822,Ba1Fe1.75Pt0.25As2,16.22061538696289,21.1
823,Ba1Fe1.75Zn0.14Co0.11As2,12.086183547973633,5.0
824,Ba1Fe1.76Co0.24As2,15.811944961547852,5.1
825,Ba1Fe1.772Co0.228As2,16.20452880859375,11.405
826,Ba1Fe1.774Co0.226As2,16.267955780029297,12.8
827,Ba1Fe1.776Co0.224As2,16.332754135131836,11.1
828,Ba1Fe1.77Co0.23As2,16.140775680541992,16.5
829,Ba1Fe1.77Ni0.23As2,9.53292465209961,3.53
830,Ba1Fe1.782Co0.218As2,16.527040481567383,14.1
831,Ba1Fe1.784Co0.216As2,16.587141036987305,14.6
832,Ba1Fe1.78Co0.22As2,16.46320343017578,16.23
833,Ba1Fe1.78Ni0.22As2,9.64063835144043,3.4
834,Ba1Fe1.79Zn0.08Co0.13As2,12.680604934692383,19.0
835,Ba1Fe1.79Zn0.12Co0.09As2,12.18203353881836,3.37
836,Ba1Fe1.79Zn0.1Co0.11As2,12.349267959594727,8.0
837,Ba1Fe1.7Ir0.3As2,26.541162490844727,27.0
838,Ba1Fe1.7Zn0.08Co0.22As2,12.763517379760742,8.77
839,Ba1Fe1.808Rh0.192As2,14.97488784790039,17.8
840,Ba1Fe1.81Zn0.06Co0.13As2,13.125516891479492,19.0
841,Ba1Fe1.81Zn0.08Co0.11As2,12.642885208129883,11.0
842,Ba1Fe1.824Co0.176As2,17.616682052612305,21.05
843,Ba1Fe1.82Co0.18As2,17.545215606689453,20.7
844,Ba1Fe1.82Ni0.18As2,10.181095123291016,14.15
845,Ba1Fe1.82Ru0.18As2,26.8007869720459,25.8
846,Ba1Fe1.832Co0.15Mn0.018As2,9.78841781616211,13.5
847,Ba1Fe1.838Co0.094Cu0.068As2,8.374689102172852,5.3
848,Ba1Fe1.83Co0.17As2,17.70964241027832,19.6
849,Ba1Fe1.83Zn0.04Co0.13As2,13.599346160888672,20.0
850,Ba1Fe1.83Zn0.06Co0.11As2,13.00454330444336,17.0
851,Ba1Fe1.83Zn0.08Co0.09As2,12.559188842773438,7.54
852,Ba1Fe1.844Co0.156As2,17.872257232666016,21.7
853,Ba1Fe1.848Rh0.152As2,14.946945190429688,22.2
854,Ba1Fe1.84Co0.13Mn0.03As2,10.550712585449219,8.0
855,Ba1Fe1.84Co0.16As2,17.85080337524414,22.9
856,Ba1Fe1.852Co0.148As2,17.857547760009766,22.78
857,Ba1Fe1.856Cu0.088As2,6.441793441772461,2.15
858,Ba1Fe1.856Ni0.144As2,10.770492553710938,6.185
859,Ba1Fe1.857Co0.13Mn0.013As2,9.896203994750977,18.0
860,Ba1Fe1.85Co0.15As2,17.86475372314453,23.525
861,Ba1Fe1.85Ni0.15As2,10.670143127441406,13.933333
862,Ba1Fe1.85Pt0.15As2,17.49824333190918,23.4
863,Ba1Fe1.85Zn0.04Co0.11As2,13.44441032409668,18.5
864,Ba1Fe1.866Pd0.134As2,12.748771667480469,7.16
865,Ba1Fe1.868Co0.094Cu0.038As2,7.646047592163086,15.55
866,Ba1Fe1.86Co0.12Mn0.02As2,10.423568725585938,12.5
867,Ba1Fe1.86Co0.14As2,17.81131362915039,22.4
868,Ba1Fe1.872Co0.042Cu0.086As2,10.937095642089844,4.3
869,Ba1Fe1.874Co0.126As2,17.628602981567383,23.45
870,Ba1Fe1.878Co0.122As2,17.544414520263672,24.0
871,Ba1Fe1.87Co0.13As2,17.693405151367188,25.0
872,Ba1Fe1.87Zn0.02Co0.11As2,14.249174118041992,20.0
873,Ba1Fe1.87Zn0.04Co0.09As2,13.278017044067383,13.42
874,Ba1Fe1.884Co0.116As2,17.41241455078125,22.933332
875,Ba1Fe1.885Co0.115As2,17.383380889892578,24.3
876,Ba1Fe1.886Rh0.114As2,14.784112930297852,24.9
877,Ba1Fe1.889Co0.102Cu0.009As2,7.065893173217773,20.95
878,Ba1Fe1.88Ni0.12As2,11.394062042236328,18.6
879,Ba1Fe1.892Co0.108As2,17.13859748840332,20.5
880,Ba1Fe1.892Ni0.108As2,11.783723831176758,15.88
881,Ba1Fe1.894Co0.042Cu0.064As2,10.036582946777344,9.6
882,Ba1Fe1.894Pd0.106As2,12.803895950317383,13.3
883,Ba1Fe1.898Co0.102As2,16.902236938476562,18.6
884,Ba1Fe1.89Co0.11As2,17.21076202392578,23.25
885,Ba1Fe1.8Co0.2As2,17.06451416015625,20.05
886,Ba1Fe1.8Ir0.2As2,28.691282272338867,27.4
887,Ba1Fe1.8Ni0.2As2,9.899711608886719,6.4
888,Ba1Fe1.902Co0.098As2,16.720558166503906,15.8
889,Ba1Fe1.904Co0.096As2,16.63158416748047,17.1
890,Ba1Fe1.904Ni0.096As2,12.157203674316406,20.05
891,Ba1Fe1.906Co0.042Cu0.052As2,9.514863967895508,11.6
892,Ba1Fe1.906Co0.094As2,16.541515350341797,17.464285
893,Ba1Fe1.908Ni0.092As2,12.269479751586914,18.6
894,Ba1Fe1.914Pd0.086As2,12.794469833374023,18.9
895,Ba1Fe1.915Ni0.085As2,12.456750869750977,18.2
896,Ba1Fe1.916Co0.084As2,16.082836151123047,15.5
897,Ba1Fe1.918Co0.044Cu0.038As2,8.811920166015625,8.7
898,Ba1Fe1.91Co0.09As2,16.366365432739258,15.453333
899,Ba1Fe1.922Rh0.078As2,14.610921859741211,15.9
900,Ba1Fe1.924Co0.076As2,15.663812637329102,9.505
901,Ba1Fe1.925Ni0.075As2,12.72123908996582,12.95
902,Ba1Fe1.926Co0.074As2,15.580150604248047,6.2
903,Ba1Fe1.92Co0.08As2,15.860004425048828,7.8333335
904,Ba1Fe1.935Ni0.065As2,13.053749084472656,11.3
905,Ba1Fe1.936Co0.044Cu0.02As2,8.00595474243164,2.35
906,Ba1Fe1.936Ni0.064As2,13.092941284179688,14.833333
907,Ba1Fe1.93Ni0.07As2,12.868152618408203,17.0
908,Ba1Fe1.945Ni0.055As2,13.389751434326172,7.4
909,Ba1Fe1.946Mo0.056As2,12.94228744506836,4.9
910,Ba1Fe1.946Pd0.054As2,12.76579475402832,12.3
911,Ba1Fe1.948Mo0.052As2,12.939788818359375,7.4
912,Ba1Fe1.94Pd0.06As2,12.773908615112305,16.4
913,Ba1Fe1.952Ni0.048As2,13.579885482788086,3.4633334
914,Ba1Fe1.958Pd0.042As2,12.742155075073242,4.1
915,Ba1Fe1.958Rh0.042As2,14.279293060302734,5.41
916,Ba1Fe1.974Mo0.026As2,12.932605743408203,12.5
917,Ba1Fe1.97Mn0.03As1.3P0.7,15.46578598022461,16.0
918,Ba1Fe1.982Mo0.018As2,12.946767807006836,16.7
919,Ba1Fe1.988Mo0.012As2,12.987979888916016,16.3
920,Ba1Fe1.9Co0.1As2,16.8143310546875,19.5
921,Ba1Fe1.9Ni0.1As2,12.033836364746094,20.15
