material_id,composition,target
690,Ba0.85K0.15Ti2Sb2O1,5.86
691,Ba0.85Na0.15Fe2As2,5.3
692,Ba0.85Na0.15Ti2Sb2O1,5.109999999999999
693,Ba0.86K0.14Fe1.68Co0.32As2,11.0
694,Ba0.86La0.14Fe2As2,22.7
695,Ba0.87Nd0.13Fe2As2,4.76
696,Ba0.88K0.12Fe2As2,10.0
697,Ba0.88K0.12Ti2Sb2O1,6.1
698,Ba0.88La0.12Fe2As2,22.4
699,Ba0.8Fe2Se2,39.0
700,Ba0.8K0.2Bi0.3Pb0.7O3,7.2
701,Ba0.8K0.2Fe2As2,19.036
702,Ba0.8K0.2Ti2Sb2O1,3.0
703,Ba0.8Na0.2Fe2As2,11.8
704,Ba0.8Rb0.2Ti2Sb2O1,6.19
705,Ba0.91Ce0.09Fe2As2,4.12
706,Ba0.91La0.09Fe2As2,7.76
707,Ba0.95K0.05Fe1.782Co0.212As2,16.0
708,Ba0.95K0.05Ti2Sb2O1,4.25
709,Ba0.95Na0.05Ti2Sb2O1,3.14
710,Ba0.95Rb0.05Ti2Sb2O1,4.25
711,Ba0.96K0.04Ti2Sb2O1,3.88
712,Ba0.9K0.1Bi0.3Pb0.7O3,9.3
713,Ba0.9K0.1Bi0.4Pb0.6O3,11.3
714,Ba0.9K0.1Fe2As2,5.25
715,Ba0.9K0.1Pb1O3,30.0
716,Ba0.9K0.1Ti2Sb2O1,5.13
717,Ba0.9K0.24Bi1O3,22.0
718,Ba0.9K0.2Bi1O3,20.0
719,Ba0.9Na0.1Ti2Sb2O1,4.24
720,Ba0.9Rb0.1Fe2As2,23.3
721,Ba0.9Rb0.1Ti2Sb2O1,5.33
722,Ba0.9Rb0.2Bi1O3,15.0
723,Ba0.9Yb0.1Fe2As2,20.0
724,Ba1,3.9285714285714284
725,Ba1.12Sr0.88Cu1.1C0.9O4.9,35.0
726,Ba1.1Sr0.9Cu1.1C0.9O4.9,26.0
727,Ba1.2Sr0.8Yb1Cu3O6,78.5
728,Ba1.2Sr0.8Yb1Cu3O6.61,36.7
729,Ba1.34Eu2Ce0.66Cu3O8.96,15.0
730,Ba1.34Eu2Ce0.66Cu3O9,62.0
731,Ba1.34Eu2Ce0.66Cu3O9.02,25.0
732,Ba1.4Sr0.6Yb1Cu3O6,77.9
733,Ba1.4Sr0.6Yb1Cu3O6.66,43.1
734,Ba1.6Sr0.4Yb0.65Ca0.35Cu2O6.4,61.0
735,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.04,50.0
736,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.15,49.0
737,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.28,51.0
738,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.45,73.0
739,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.52,79.0
740,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.53,78.0
741,Ba1.6Sr0.4Yb0.65Ca0.35Cu3O6.63,77.0
742,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.04,47.0
743,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.14,46.5
744,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.25,53.0
745,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,75.0
746,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.61,76.0
747,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6,22.0
748,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.19,24.0
749,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.3,34.0
750,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.51,66.0
751,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74.0
752,Ba1.6Sr0.4Yb0.7Ca0.3Cu3O6,41.0
753,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.36,19.0
754,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.6,61.0
755,Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.83,76.0
756,Ba1.6Sr0.4Yb0.8Ca0.2Cu3O6.04,13.0
757,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.56,30.0
758,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.58,55.0
759,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.76,80.0
760,Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.8,80.0
761,Ba1.6Sr0.4Yb1Cu3O6,79.5
762,Ba1.6Sr0.4Yb1Cu3O6.48,10.0
763,Ba1.6Sr0.4Yb1Cu3O6.53,34.0
764,Ba1.6Sr0.4Yb1Cu3O6.64,47.0
765,Ba1.6Sr0.4Yb1Cu3O6.69,48.9
766,Ba1.6Sr0.4Yb1Cu3O6.75,60.0
767,Ba1.6Sr0.4Yb1Cu3O6.8,81.0
768,Ba1.6Sr0.4Yb1Cu3O6.96,82.0
769,Ba1.7K0.3Pb0.95Bi0.05O4,11.0
770,Ba1.7K0.3Pb0.9Bi0.1O4,11.0
771,Ba1.8Sr0.2Yb1Cu3O6,85.6
772,Ba1.8Sr0.2Yb1Cu3O6.61,56.7
773,Ba1.96Ca0.12Y0.92C0.21Cu2.79O,85.0
774,Ba1.9K0.1Pb0.85Bi0.15O4,12.5
775,Ba1Ag0.2Si1.8,3.2
776,Ba1Ag0.3Si1.7,3.2
777,Ba1Ag0.4Si1.6,2.79
778,Ba1Ag0.5Si1.5,1.21
779,Ba1Al0.95Si1.05,2.8
780,Ba1Al1Ge1,6.3
781,Ba1Al1Sn1,2.9
782,Ba1Au0.3Si1.7,3.2
783,Ba1Bi3,5.745
784,Ba1Ca0.26Cd0.74La1Cu3O,7.6
785,Ba1Ca0.3Cd0.7La1Cu3O,13.2
786,Ba1Ca0.4Cd0.6La1Cu3O,24.0
787,Ba1Ca0.5Cd0.5La1Cu3O,34.1
788,Ba1Ca0.6Cd0.4La1Cu3O,45.3
789,Ba1Ca0.75Cd0.25La1Cu3O,60.6
790,Ba1Ca0.7Cd0.3La1Cu3O,55.4
791,Ba1Ca0.8Cd0.2La1Cu3O,65.3
792,Ba1Ca0.9Cd0.1La1Cu3O,74.0
793,Ba1Cs1Fe4As4,26.0
794,Ba1Cu0.2Si1.8,3.02
795,Ba1Cu0.3Si1.7,3.0
796,Ba1Cu0.4Si1.6,2.11
797,Ba1Cu0.5Si1.5,2.53
798,Ba1Cu0.6Si1.4,1.74
799,Ba1Fe0.875Ru1.125As2,21.3
800,Ba1Fe1.125Ru0.875As2,22.5
801,Ba1Fe1.24Ru0.76As2,7.1
802,Ba1Fe1.25Ru0.75As2,21.0
803,Ba1Fe1.28Ru0.72As2,8.95
804,Ba1Fe1.2Ru0.8As2,5.02
805,Ba1Fe1.32Ru0.68As2,14.5
806,Ba1Fe1.3Ru0.7As2,19.7
807,Ba1Fe1.42Ru0.58As2,15.6
808,Ba1Fe1.44Ru0.56As2,15.0
809,Ba1Fe1.48Ru0.52As2,20.049999999999997
810,Ba1Fe1.52Ru0.48As2,15.55
811,Ba1Fe1.55Ru0.45As2,8.18
812,Ba1Fe1.58Ru0.42As2,13.385
813,Ba1Fe1.64Ru0.36As2,8.43
814,Ba1Fe1.66Zn0.12Co0.22As2,4.6
815,Ba1Fe1.678Ru0.322As2,9.31
816,Ba1Fe1.68Ru0.32As2,23.0
817,Ba1Fe1.6Ir0.4As2,24.5
818,Ba1Fe1.738Rh0.262As2,8.3
819,Ba1Fe1.73Co0.27As2,12.600000000000001
820,Ba1Fe1.74Zn0.04Co0.22As2,15.82
821,Ba1Fe1.75Co0.25As2,22.0
822,Ba1Fe1.75Pt0.25As2,21.1
823,Ba1Fe1.75Zn0.14Co0.11As2,5.0
824,Ba1Fe1.76Co0.24As2,5.1
825,Ba1Fe1.772Co0.228As2,11.405
826,Ba1Fe1.774Co0.226As2,12.8
827,Ba1Fe1.776Co0.224As2,11.1
828,Ba1Fe1.77Co0.23As2,16.5
829,Ba1Fe1.77Ni0.23As2,3.53
830,Ba1Fe1.782Co0.218As2,14.1
831,Ba1Fe1.784Co0.216As2,14.6
832,Ba1Fe1.78Co0.22As2,16.23
833,Ba1Fe1.78Ni0.22As2,3.4
834,Ba1Fe1.79Zn0.08Co0.13As2,19.0
835,Ba1Fe1.79Zn0.12Co0.09As2,3.37
836,Ba1Fe1.79Zn0.1Co0.11As2,8.0
837,Ba1Fe1.7Ir0.3As2,27.0
838,Ba1Fe1.7Zn0.08Co0.22As2,8.77
839,Ba1Fe1.808Rh0.192As2,17.8
840,Ba1Fe1.81Zn0.06Co0.13As2,19.0
841,Ba1Fe1.81Zn0.08Co0.11As2,11.0
842,Ba1Fe1.824Co0.176As2,21.05
843,Ba1Fe1.82Co0.18As2,20.7
844,Ba1Fe1.82Ni0.18As2,14.149999999999999
845,Ba1Fe1.82Ru0.18As2,25.8
846,Ba1Fe1.832Co0.15Mn0.018As2,13.5
847,Ba1Fe1.838Co0.094Cu0.068As2,5.3
848,Ba1Fe1.83Co0.17As2,19.6
849,Ba1Fe1.83Zn0.04Co0.13As2,20.0
850,Ba1Fe1.83Zn0.06Co0.11As2,17.0
851,Ba1Fe1.83Zn0.08Co0.09As2,7.54
852,Ba1Fe1.844Co0.156As2,21.7
853,Ba1Fe1.848Rh0.152As2,22.2
854,Ba1Fe1.84Co0.13Mn0.03As2,8.0
855,Ba1Fe1.84Co0.16As2,22.9
856,Ba1Fe1.852Co0.148As2,22.78
857,Ba1Fe1.856Cu0.088As2,2.15
858,Ba1Fe1.856Ni0.144As2,6.185
859,Ba1Fe1.857Co0.13Mn0.013As2,18.0
860,Ba1Fe1.85Co0.15As2,23.525
861,Ba1Fe1.85Ni0.15As2,13.933333333333332
862,Ba1Fe1.85Pt0.15As2,23.4
863,Ba1Fe1.85Zn0.04Co0.11As2,18.5
864,Ba1Fe1.866Pd0.134As2,7.16
865,Ba1Fe1.868Co0.094Cu0.038As2,15.55
866,Ba1Fe1.86Co0.12Mn0.02As2,12.5
867,Ba1Fe1.86Co0.14As2,22.4
868,Ba1Fe1.872Co0.042Cu0.086As2,4.3
869,Ba1Fe1.874Co0.126As2,23.45
870,Ba1Fe1.878Co0.122As2,24.0
871,Ba1Fe1.87Co0.13As2,25.0
872,Ba1Fe1.87Zn0.02Co0.11As2,20.0
873,Ba1Fe1.87Zn0.04Co0.09As2,13.42
874,Ba1Fe1.884Co0.116As2,22.933333333333334
875,Ba1Fe1.885Co0.115As2,24.3
876,Ba1Fe1.886Rh0.114As2,24.9
877,Ba1Fe1.889Co0.102Cu0.009As2,20.95
878,Ba1Fe1.88Ni0.12As2,18.6
879,Ba1Fe1.892Co0.108As2,20.5
880,Ba1Fe1.892Ni0.108As2,15.88
881,Ba1Fe1.894Co0.042Cu0.064As2,9.6
882,Ba1Fe1.894Pd0.106As2,13.3
883,Ba1Fe1.898Co0.102As2,18.6
884,Ba1Fe1.89Co0.11As2,23.25
885,Ba1Fe1.8Co0.2As2,20.05
886,Ba1Fe1.8Ir0.2As2,27.4
887,Ba1Fe1.8Ni0.2As2,6.4
888,Ba1Fe1.902Co0.098As2,15.8
889,Ba1Fe1.904Co0.096As2,17.1
890,Ba1Fe1.904Ni0.096As2,20.049999999999997
891,Ba1Fe1.906Co0.042Cu0.052As2,11.6
892,Ba1Fe1.906Co0.094As2,17.464285714285715
893,Ba1Fe1.908Ni0.092As2,18.6
894,Ba1Fe1.914Pd0.086As2,18.9
895,Ba1Fe1.915Ni0.085As2,18.2
896,Ba1Fe1.916Co0.084As2,15.5
897,Ba1Fe1.918Co0.044Cu0.038As2,8.7
898,Ba1Fe1.91Co0.09As2,15.453333333333333
899,Ba1Fe1.922Rh0.078As2,15.9
900,Ba1Fe1.924Co0.076As2,9.505
901,Ba1Fe1.925Ni0.075As2,12.95
902,Ba1Fe1.926Co0.074As2,6.2
903,Ba1Fe1.92Co0.08As2,7.833333333333333
904,Ba1Fe1.935Ni0.065As2,11.3
905,Ba1Fe1.936Co0.044Cu0.02As2,2.35
906,Ba1Fe1.936Ni0.064As2,14.833333333333334
907,Ba1Fe1.93Ni0.07As2,17.0
908,Ba1Fe1.945Ni0.055As2,7.4
909,Ba1Fe1.946Mo0.056As2,4.9
910,Ba1Fe1.946Pd0.054As2,12.3
911,Ba1Fe1.948Mo0.052As2,7.4
912,Ba1Fe1.94Pd0.06As2,16.4
913,Ba1Fe1.952Ni0.048As2,3.4633333333333334
914,Ba1Fe1.958Pd0.042As2,4.1
915,Ba1Fe1.958Rh0.042As2,5.41
916,Ba1Fe1.974Mo0.026As2,12.5
917,Ba1Fe1.97Mn0.03As1.3P0.7,16.0
918,Ba1Fe1.982Mo0.018As2,16.7
919,Ba1Fe1.988Mo0.012As2,16.3
920,Ba1Fe1.9Co0.1As2,19.5
921,Ba1Fe1.9Ni0.1As2,20.15
922,Ba1Fe1.9Pt0.1As2,24.1
923,Ba1Fe1.9Se3,11.0
924,Ba1Fe2As0.72P1.28,8.545
925,Ba1Fe2As0.74P1.26,7.73
926,Ba1Fe2As0.88P1.12,13.9
927,Ba1Fe2As1.06P0.94,20.8
928,Ba1Fe2As1.18P0.82,25.3
929,Ba1Fe2As1.28P0.72,22.4
930,Ba1Fe2As1.34P0.66,28.575
931,Ba1Fe2As1.36P0.64,29.1
932,Ba1Fe2As1.3P0.7,30.25
933,Ba1Fe2As1.46P0.54,24.5
934,Ba1Fe2As1.52P0.48,30.1
935,Ba1Fe2As1.5P0.5,22.9
936,Ba1Fe2As1.6P0.4,9.758333333333333
937,Ba1Fe2As2,25.457142857142856
938,Ba1Fe2As3,35.4
939,Ba1Fe2Se3,11.0
940,Ba1Ga0.78Si1.22,4.0
941,Ba1Ga1Ge1,2.4
942,Ba1Ga1Si1,4.05
943,Ba1Ge2,4.93
944,Ba1Ge3,4.0
945,Ba1Hg1,2.32
946,Ba1Ir2P2,2.1
947,Ba1K1Bi1O3,23.3
948,Ba1K1Bi1O4,23.0
949,Ba1La1Cu1O4,11.0
950,Ba1Nb2Se5,2.5
951,Ba1Ni2As1.792P0.208,3.24
952,Ba1Ni2As1.816P0.184,3.27
953,Ba1Ni2As1.846P0.154,3.28
954,Ba1Ni2As1.902P0.098,0.763
955,Ba1Ni2As1.972P0.028,0.634
956,Ba1Ni2As2,0.7833333333333333
957,Ba1Ni2Ge0.2P1.8,2.59
958,Ba1Ni2Ge0.4P1.6,2.84
959,Ba1Ni2Ge0.6P1.4,2.45
960,Ba1Ni2Ge0.8P1.2,1.38
961,Ba1Ni2Ge1P1,0.68
962,Ba1Ni2P2,2.686666666666666
963,Ba1Pb0.35Hg0.4Bi0.25O3,10.7
964,Ba1Pb0.45Hg0.3Bi0.25O3,4.42
965,Ba1Pb0.4Hg0.35Bi0.25O3,9.97
966,Ba1Pb0.55Hg0.2Bi0.25O3,3.83
967,Ba1Pb0.5Hg0.25Bi0.25O3,2.93
968,Ba1Pb0.65Bi0.35O3,3.93
969,Ba1Pb0.65Hg0.1Bi0.25O3,10.0
970,Ba1Pb0.75Bi0.253,12.5
971,Ba1Pb0.75Bi0.25O3,11.549999999999999
972,Ba1Pb0.75Sb0.25O3,2.9
973,Ba1Pb0.78Bi0.22O3,10.3
974,Ba1Pb0.7Bi0.3O3,11.23
975,Ba1Pb0.83Bi0.17O3,7.6
976,Ba1Pb0.85Bi0.15O3,8.7
977,Ba1Pb0.85Sb0.15O3,1.4
978,Ba1Pb0.8Bi0.2O3,9.875
979,Ba1Pb0.8Sb0.2O3,1.7
980,Ba1Pb0.9Bi0.1O3,2.91
981,Ba1Pd0.2Si1.8,2.91
982,Ba1Pd0.3Si1.7,2.9
983,Ba1Pd0.4Si1.6,1.11
984,Ba1Pd0.5Si1.5,0.6
985,Ba1Pd2As2,2.0
986,Ba1Pt0.3Si1.7,2.6
987,Ba1Pt1Si3,1.875
988,Ba1Pt2As2,2.2625
989,Ba1Pt2Sb2,1.835
990,Ba1Pt3.25Au0.75Ge12,6.25
991,Ba1Pt3.5Au0.5Ge12,5.19
992,Ba1Pt3.75Au0.25Ge12,5.05
993,Ba1Pt3Au1Ge12,7.0
994,Ba1Pt4Ge12,5.132
995,Ba1Rh2,6.0
996,Ba1Rh2P2,1.0
997,Ba1Si2,5.3
998,Ba1Sn3,4.3
999,Ba1Sr1Y1Cu3O7,82.7
1000,Ba1Ta2S5,3.01
1001,Ba1Ti2As0.2Sb1.8O1,0.48
1002,Ba1Ti2Bi2O1,4.6
1003,Ba1Ti2Sb0.4Bi1.6O1,4.52
1004,Ba1Ti2Sb0.8Bi1.2O1,4.02
1005,Ba1Ti2Sb1.4Bi0.6O1,2.59
1006,Ba1Ti2Sb1.4Sn0.6O1,2.49
1007,Ba1Ti2Sb1.6Bi0.4O1,3.47
1008,Ba1Ti2Sb1.6Sn0.4O1,2.31
1009,Ba1Ti2Sb1.7Sn0.3O1,2.2
1010,Ba1Ti2Sb1.8Sn0.2O1,2.2
1011,Ba1Ti2Sb2O1,1.205
1012,Ba1Y0.67La0.33Cu1.8Li0.2O,90.0
1013,Ba24Si100,1.475
1014,Ba2Bi1.75Sb1.25,3.51
1015,Ba2Bi2.25Sb0.75,4.06
1016,Ba2Bi2.5Sb0.5,4.25
1017,Ba2Bi2.75Sb0.25,4.46
1018,Ba2Bi2Sb1,3.92
1019,Ba2Bi3,4.44
1020,Ba2Ca1Cu2F1.3O4.2,90.0
1021,Ba2Ca1Cu2F1.4O4.6,106.0
1022,Ba2Ca1Cu2F1.6O4.4,108.0
1023,Ba2Ca1Cu2F1.8O4.2,87.0
1024,Ba2Ca1Cu2F2.2O3.8,40.0
1025,Ba2Ca1Cu2F2O4,82.0
1026,Ba2Ca2.01Mg0.99Cu5O12,116.6
1027,Ba2Ca2.4Mg0.6Cu5O12,116.8
1028,Ba2Ca2.7Mg0.3Cu5O12,116.4
1029,Ba2Ca2.85Mg0.15Cu5O12,116.6
1030,Ba2Ca2Cu3F0.8O7.2,120.0
1031,Ba2Ca2Cu3F1.2O6.8,116.5
1032,Ba2Ca2Cu3F1.3O6.7,109.0
1033,Ba2Ca2Cu3F1.4O6.6,106.0
1034,Ba2Ca2Cu3F1.6O6.2,95.5
1035,Ba2Ca2Cu3F1.6O6.4,102.0
1036,Ba2Ca2Cu3F1.8O6.2,81.0
1037,Ba2Ca2Cu3F1O7.0,116.0
1038,Ba2Ca2Cu3F2O6,83.0
1039,Ba2Ca2Cu3O,104.5
1040,Ba2Ca2Cu3O8,75.0
1041,Ba2Ca2Cu4O10,106.0
1042,Ba2Ca3Cu4F1.2O8.2,101.0
1043,Ba2Ca3Cu4F1.2O8.8,103.5
1044,Ba2Ca3Cu4F1.4O8.2,97.0
1045,Ba2Ca3Cu4F1.4O8.6,91.0
1046,Ba2Ca3Cu4F1.6O8.4,78.0
1047,Ba2Ca3Cu4F1.8O8.2,66.0
1048,Ba2Ca3Cu4F1O8.2,104.0
1049,Ba2Ca3Cu4F1O9.0,103.0
1050,Ba2Ca3Cu4F2O8,60.333333333333336
1051,Ba2Ca3Cu4O,117.0
1052,Ba2Ca3Cu4O10.35,116.0
1053,Ba2Ca3Cu5O,106.0
1054,Ba2Ca3Cu5O10,80.0
1055,Ba2Ca3Cu5O11,115.9
1056,Ba2Ca3Cu5O12,116.75
1057,Ba2Ca4Cu5C0.4B0.6O3,120.0
1058,Ba2Ca4Cu5F1O10,90.0
1059,Ba2Ca4Cu6O12,95.0
1060,Ba2Ca4Cu6O14,102.0
1061,Ba2Ca5Cu7O14,120.0
1062,Ba2Ca5Cu7O16,78.0
1063,Ba2Cu1O4,48.0
1064,Ba2Cu3O7,92.0
1065,Ba2Sn3Sb6,3.9
1066,Ba2Sr6Si46,4.1
1067,Ba2Ti2Fe2As4O1,20.125
1068,Ba2Y1Ru0.9Cu0.1O6,65.0
1069,Ba2Yb1Cu3O6,90.1
1070,Ba2Yb1Cu3O6.66,65.3
1071,Ba3Ir4Ge16,6.1
1072,Ba4C60,6.75
1073,Ba4Ca4Si46,3.7
1074,Ba4Ir8Ge28,3.2
1075,Ba4Na2Ge25,0.84
1076,Ba4Sr2Nb10O30,0.98
1077,Ba4Sr4Si46,5.3
1078,Ba5Sr1Nb10O30,0.96
1079,Ba6.62Si46,5.0
1080,Ba6.63Si46,6.0
1081,Ba6C60,7.0
1082,Ba6Ca2Si46,5.2
1083,Ba6Ge25,0.24
1084,Ba6Nb10O30,1.625
1085,Ba6Sr2Si46,7.2
1086,Ba7.61Si46,8.2
1087,Ba7.76Si46,8.5
1088,Ba7Ca1Si46,7.65
1089,Ba8Ga16Ge30,7.5
1090,Ba8Ge42Co4,7.0
1091,Ba8Ge46,10.0
1092,Ba8Si23Ge23,2.28
1093,Ba8Si25Ge21,2.8
1094,Ba8Si28Ge18,3.12
1095,Ba8Si31Ge15,3.91
1096,Ba8Si34Ge12,4.0
1097,Ba8Si37Ge9,5.0
1098,Ba8Si38Al8,3.0
1099,Ba8Si39Al7,4.0
1100,Ba8Si40Al6,5.6
1101,Ba8Si40Ga6,3.3
1102,Ba8Si40Ge6,6.0
1103,Ba8Si41Al5,6.0
1104,Ba8Si42Cu4,2.9
1105,Ba8Si43Al3,5.75
1106,Ba8Si43Ge3,7.1
1107,Ba8Si44Al2,5.85
1108,Ba8Si46,8.1425
1109,BaKBi1O3,30.675
1110,Be0.62Si0.38,9.0
1111,Be0.858Cu0.142,0.56
1112,Be0.86Pb0.14,9.7
1113,Be0.89Cu0.11,1.11
1114,Be0.8Os0.2,8.6
1115,Be0.92Cu0.08,0.84
1116,Be0.934Ni0.066,0.88
1117,Be0.957Re0.043,9.645
1118,Be0.95Os0.05,0.57
1119,Be0.95Ru0.05,1.47
1120,Be0.96Ni0.04,0.76
1121,Be0.96Re0.04,9.5
1122,Be0.98Re0.02,9.6
1123,Be0.99Re0.01,9.25
1124,Be0.9Ni0.1,1.48
1125,Be1,3.1065
1126,Be12Mg1Re1,10.1
1127,Be13Ga1,5.6
1128,Be13Ru1,1.3
1129,Be13W1,4.1
1130,Be17Nb2,1.47
1131,Be1W1,4.1
1132,Be21Ni5,0.72
1133,Be22Ga1,5.7
1134,Be22Mo0.3Re0.7,8.6
1135,Be22Mo0.4Re0.6,8.6
1136,Be22Mo0.6Re0.4,8.3
1137,Be22Mo1,2.5275
1138,Be22Os0.005Re1,9.8
1139,Be22Re0.95Os0.05,9.2
1140,Be22Re0.95W0.05,9.45
1141,Be22Re0.99Ru0.01,9.2
1142,Be22Re1,9.51
1143,Be22Tc1,5.21
1144,Be22W1,4.12
1145,Be2Ga1,6.3
1146,Be2Nb1,2.15
1147,Be2Nb1.5Ta1.5,1.7
1148,Be2Nb3,2.3
1149,Be2Os1,3.07
1150,Be2Rh1,1.37
1151,Be2Ru1,1.35
1152,Be2Ta3,1.0
1153,Be30Zr70,2.8
1154,Be35Zr65,2.6
1155,Be3Ga1,6.7
1156,Be40Zr60,2.1
1157,Be5Ga1,5.8
1158,Be5Ir1,1.5
1159,Be5Os1,9.2
1160,Be5Pt1,2.3
1161,Be6Ga1,6.0
1162,Be8Ga1,5.7
1163,Be8Nb5Zr2,5.2
1164,Be9.8Re0.02,9.5
1165,Bi0.0105Pb0.9895,7.214
1166,Bi0.015In0.985,3.725
1167,Bi0.019In0.981,3.86
1168,Bi0.025In0.975,4.07
1169,Bi0.02In0.98,3.845
1170,Bi0.02Sn0.98,3.85
1171,Bi0.045Sn0.955,3.88
1172,Bi0.04Sn0.96,3.86
1173,Bi0.055Sn0.945,3.94
1174,Bi0.05In0.95,4.65
1175,Bi0.05Pb0.95,7.388
1176,Bi0.05Sn0.95,3.93
1177,Bi0.066Mo0.264Cu0.67Sr2Y1Cu2O,37.5
1178,Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31.0
1179,Bi0.06Pb0.95,7.35
1180,Bi0.06Sn0.94,4.1
1181,Bi0.07Pb0.93,7.7
1182,Bi0.08Sn0.92,4.15
1183,Bi0.099Mo0.231Cu0.67Sr2Y1Cu2O,35.2
1184,Bi0.132Mo0.198Cu2.67Sr2Y1O7.2,29.0
1185,Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,20.6
1186,Bi0.148Mo0.182Cu0.67Sr2Y1Cu2O,30.1
1187,Bi0.15Ga0.15Nb3Sn0.7,18.04
1188,Bi0.15Ge0.15Nb3Sn0.7,17.75
1189,Bi0.15In0.15Nb3Sn0.7,18.01
1190,Bi0.15In0.85,5.3
1191,Bi0.15Nb3Sn0.7Tl0.15,18.12
1192,Bi0.15Nb3Sn0.85,18.23
1193,Bi0.16Pb0.35V0.05Sr2Ca2Cu3O10.12,103.7
1194,Bi0.16Pb0.3V0.1Sr2Ca2Cu3O10.12,102.5
1195,Bi0.16Pb0.4Sr2Ca2Cu3O10.11,105.3
1196,Bi0.175In0.325Pb0.5Sr2Gd0.6Ca0.4Cu2O,57.5
1197,Bi0.1C1.45Y0.9,9.35
1198,Bi0.1In0.9,5.05
1199,Bi0.1Pb0.4La1.2Sr1.3Cu2O5.78,44.0
1200,Bi0.1Pb0.4La1.3Sr1.2Cu2O5.83,25.0
1201,Bi0.1Pb0.4La1.4Sr1.1Cu2O5.84,25.0
1202,Bi0.1Pb0.9,7.95
1203,Bi0.1Pt1Sb0.9,1.21
1204,Bi0.1Sn0.9,5.34
1205,Bi0.21In0.39Pb0.4Sr2Gd0.6Ca0.4Cu2O,57.5
1206,Bi0.23Pb0.77,7.8
1207,Bi0.245In0.455Pb0.3Sr2Gd0.6Ca0.4Cu2O,55.0
1208,Bi0.25Pb0.75,6.9
1209,Bi0.26Pb0.74,8.3
1210,Bi0.26Tl0.74,4.275
1211,Bi0.28In0.52Pb0.2Sr2Gd0.6Ca0.4Cu2O,20.0
1212,Bi0.2Pb0.3La1.3Sr1.2Cu2O5.78,50.0
1213,Bi0.2Pb0.4La1.2Sr1.3Cu1.9O5.78,75.0
1214,Bi0.2Pb0.4S0.4Sr2Ca0.7Nd0.3Cu2O6.99,78.0
1215,Bi0.2Pb0.8,8.15
1216,Bi0.33Hg0.67Sr2Y0.5Ca0.5Cu2O7,92.0
1217,Bi0.33Hg0.67Sr2Y1Cu2O7,74.0
1218,Bi0.343In0.657,5.55
1219,Bi0.34In0.66,4.0
1220,Bi0.35In0.65Sr2Gd0.5Ca0.5Cu2O,36.0
1221,Bi0.35In0.65Sr2Gd0.6Ca0.4Cu2O,30.0
1222,Bi0.35Pb0.65,8.7
1223,Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24.0
1224,Bi0.3Pb0.3La1.2Sr1.2Cu2O5.81,55.0
1225,Bi0.3Pb0.5Cu0.2Sr2Dy0.5Ca0.5O,80.0
1226,Bi0.3Pb0.5Cu0.2Sr2Dy0.75Ca0.25Cu2O,80.0
1227,Bi0.3Pb0.7,8.63
1228,Bi0.3Zn0.7,1.51
1229,Bi0.3Zr0.7,1.51
1230,Bi0.45Pb0.55,7.7
1231,Bi0.4Pd0.6,3.85
1232,Bi0.4Sn0.6,7.34
1233,Bi0.525Pb0.32Sn0.155,8.68
1234,Bi0.54Cd0.2Sn0.26,3.69
1235,Bi0.56Pb0.44,8.8
1236,Bi0.575Pb0.425,8.03
1237,Bi0.57Sn0.43,2.25
1238,Bi0.5Cd0.125Pb0.25Sn0.125,8.2
1239,Bi0.5Cd0.25Pb0.25Sn0.12,8.2
1240,Bi0.5Hg0.5Sr4Cu2C1O10,17.0
1241,Bi0.5La1.5Sr1Cu2O6.02,28.0
1242,Bi0.5La1Y0.5Sr1Cu2O6.04,30.0
1243,Bi0.5Pb0.25S0.25Sr2Ca0.7Nd0.3Cu2O6.97,75.0
1244,Bi0.5Pb0.25Sn0.25,8.5
1245,Bi0.5Pb0.25Sn0.26,8.5
